CPF,ID
70055539798,9506
98959851768,11635
42411596871,508
92625948244,70
39820016213,121
61023501786,10625
12554050255,4247
77352984192,77
36591499211,768
86366018590,553
50234502579,1433
58512365557,425
11504952125,77
57481287399,508
46394453541,1429
29665277813,10590
52694210043,425
60886169111,11081
38526404855,10647
69227444064,120
36362802470,8920
38907273835,129
24098800144,508
76855157801,6466
31962157914,17774
88075429608,10992
92043823836,10647
81171597815,10867
57174357421,2575
78065351455,955
31401725136,9532
30023330372,11635
92390633548,120
19446386514,10867
58579676348,24
23609648894,322
42029099003,176
51530932602,670
15140794464,2675
57254249782,693
54913474023,14128
93628532447,22
65487795290,120
11934291667,1999
38655486634,1900
59999841404,1900
71055134433,9373
91296941556,12658
87385625980,9016
64671138357,869
43171902489,818
68824632876,121
92564808915,1647
64792854048,9476
25485244038,12211
97636788731,955
17193843461,672
66651577803,22
24323558930,671
91780055450,17774
93916238525,11635
48988142910,22
96175944160,425
94662758878,616
15889631481,425
29197435104,1809
67329676332,9833
87078284383,2059
63470788543,1809
29965191006,670
47988139821,10992
18410001434,11635
79803822977,1538
75226794863,129
26753866002,11544
30747056316,322
74873005128,9833
81991948959,11081
16393546548,17774
25563755302,786
41522892802,2114
33357246930,129
11101565639,14128
54402204511,65
97242638158,2067
60211028479,12211
36680032767,693
18015404670,2675
56428570036,10647
75973819459,121
40575000741,161
46523933740,9373
89116512292,2675
36854176708,9741
63685310179,129
72886434540,1809
46766213448,10590
62025766286,2114
92967263157,1999
16891687107,1921
12772042597,1433
85448704303,2048
37831936881,1900
90241949287,786
56778424580,302
44729618377,1809
52428175450,129
26335476432,2675
53633976186,9373
64969203127,2675
82538223318,121
96248348728,10992
39419707594,121
78195587390,508
48599690231,1538
96361508124,24
35998619438,421
56723754485,120
65071418151,634
94285767569,22
99315190367,1824
60819147758,122
28154431217,1574
31457677005,1647
70221082360,14128
78992459207,129
45230506258,12211
17230455920,10559
93354209312,6466
79418183305,8920
58061703129,768
79146589653,1429
89234843714,302
67611258212,17774
10724098369,1433
16413031039,167
51380268038,10625
16635076273,176
17178202258,2575
33507058964,10567
41098129829,10867
85919578576,24
47401997289,167
75420833250,1921
81387615906,1999
55321286369,421
25815535780,2048
29767831292,11635
23846931333,9741
59123106934,13654
14542515348,9833
94902112072,557
14472385077,9506
37399858493,10625
89468211852,672
31549453493,11544
66163264543,310
54456784888,9833
66237102851,421
43179157241,24
22468399393,1574
60259255681,10559
58494773867,693
87282692841,1647
47218699611,652
49384339310,14128
43127217495,322
61288647332,10567
29501915498,670
81239673772,302
23870496613,955
90498688384,4614
44594568421,1647
11269473075,616
48515205586,9806
24557747342,302
56432333259,869
81086954423,310
36579786118,9806
43198353662,955
37424596788,12658
89527469488,8920
10510731411,121
49797723458,2841
78685055342,1538
24034628236,9506
43103790707,2059
31179958145,2841
44864564903,818
92046814013,167
76587440243,1900
95749920201,176
12240011538,693
45766777989,693
64870991038,176
53321098407,1824
26429894082,634
59492404182,10647
42715291751,8920
76419669428,869
99203255723,634
38423739730,553
16003487106,167
61375981593,24
39811097401,670
50331406579,70
85920215171,70
77892893359,670
85571435075,243
96734400591,9532
97695241874,1809
32307490556,1824
97555433954,8920
90728092058,11635
95250637934,14128
39739467793,9373
75210162831,1921
92594821904,425
70216091847,77
62248314267,10992
90113632138,10867
66793864724,65
50651693741,670
51690620067,634
36771712010,98
92384301185,12211
36183790513,77
73004467041,121
37424379695,1574
71190325993,9373
69603827718,1999
41865698544,1429
36374597910,10567
97213334226,70
22848261102,1538
49615726396,652
40530620253,10625
61055080100,10992
27639009435,9833
45326267315,9373
64040140064,1921
18108263986,2067
40251171236,786
37010293544,6466
26872271403,2575
62479710992,10559
50386579533,2575
69570753531,122
35472533757,557
97206227882,24
83233102847,421
58788613065,670
76994215078,2114
64439262176,634
92390633548,1429
23992653336,129
63722637850,1809
52809429293,671
65240532197,693
42458452217,121
59522183008,955
64345242635,2048
20403568781,1433
87453210256,1921
92635543792,2048
87137811624,2059
20580943118,1824
85588277221,768
12751542979,122
64230269493,425
24999900712,2841
54195475315,65
25926671067,11635
32670511689,4247
60875419864,818
29705995389,9506
77211818764,14128
31458518715,11635
68973857443,11081
66690850754,1574
79994678328,10567
50583134161,10559
57174357421,10590
27232402912,1647
61444896499,17774
62109132467,652
89297668291,11635
74206333362,9373
93117294887,10559
82558936112,786
39062213067,1900
33546045996,670
44400145756,955
70319074566,9016
31341639267,10559
92241870295,693
69235131294,11635
54393338451,70
72728753281,10647
60739755496,1809
81630857289,176
70484683627,11635
80756332379,672
30335842219,13654
93993924343,121
83010551750,167
71967895323,12658
73778681297,302
54646410442,12658
28828782157,1921
47626905582,129
16554825615,10647
97725368123,10992
93231162892,10867
78827933829,2048
98288736587,243
59870604722,1647
44134024635,11081
31323882508,1999
89751918433,1999
64399327695,10647
67113727070,161
15476817824,17774
30518976830,11544
15209640332,652
41529966053,24
62155356152,2067
17179678117,1999
69775774511,9741
70342740909,167
73620519052,818
11770096056,9373
58424639833,10567
27458785952,22
58372186451,310
45801349668,11081
76395731169,9016
91033273739,2059
40155337170,2841
99540131968,1538
81526116616,955
24413500651,2114
78741990232,8920
82232942389,2048
76510946514,8920
85803637095,693
52566663506,2059
68616859258,12658
50394754400,557
96515650381,302
31694177245,1999
20471615186,1921
12904721077,70
41200037504,121
38960731933,98
91201982273,1824
96477885498,869
88356855210,786
63616951397,1429
55292491796,6466
17238295161,120
71051239945,693
97324217745,11635
47586121398,9741
42370069601,13654
48405676034,176
90195324389,670
59870604722,818
41701345367,22
37154671827,421
63659744213,11635
44396522238,24
50863004255,4247
18165278575,10590
30572560125,11544
75899961024,10867
55144304311,9833
80662568264,176
54926508810,9016
66227566802,17774
69597347581,652
79383335110,17774
22057817622,17774
53719014117,10559
16867899795,1999
12970092016,693
35722244797,9506
86327232913,1647
44688162720,9373
33910932675,14128
63841495362,19457
30685188305,1824
84294217628,11635
83442451670,12658
17939499552,1433
66697643881,302
61859200879,9833
97190654097,310
70434480082,9532
49569481476,1921
31540662237,1921
80337215699,1809
15205143444,2048
87726806667,652
58522696365,9506
83125965467,10625
34361888305,2841
30980574135,9506
67296093841,12211
65651627021,310
89319983879,9806
78564623999,955
97098808591,421
72711430959,70
40372455804,302
88802018046,2575
15362416702,1999
19420608246,13654
69869705323,2841
92758212206,1574
26771579555,1647
62901190145,9016
21266992120,10647
57647193048,955
22248310124,9806
38506033132,421
55582435085,768
11451212340,4614
72581090881,9016
76978057624,2067
43913554219,2841
41778504592,167
99881995187,120
13350784298,2114
75223465775,2059
76945822155,670
23439038574,634
23888439889,70
41667880621,167
96829433226,302
40825018243,2059
14517757236,14462
84384012647,98
76892906080,553
10321906545,1809
41822030997,9833
64257990655,768
42410941969,634
16685291342,1538
33217444693,122
69847067051,634
19177913513,122
33852225375,1433
95419821130,786
29423966327,1433
54933489500,6466
48862136964,10992
67383679876,77
23313092070,1999
16174243342,4614
19945107094,557
96946966323,12211
19048474717,10567
83403102530,10867
23643620161,14462
16189449671,322
57887043919,652
94334084203,9476
75583481913,120
53139554310,176
61562267157,10992
91061849952,693
35964186668,65
74996291709,167
49705676368,672
13959114266,98
68780168040,818
89123553145,70
60562848061,786
20741893273,98
37330912444,65
70669910118,1809
96167611981,12211
48156635661,11081
34501327121,9532
17575840808,2114
62717037339,2575
76855685682,652
59540659242,818
14764945796,786
10135472502,652
71969532867,10625
59460188386,122
23690130935,77
37472497817,1429
99965662624,9506
82446960786,1824
20274355800,167
53159692462,2841
68205867167,1433
83529114116,14462
48335400529,9373
23226437312,1574
29297239055,508
43020375670,4614
53220127279,24
90815613862,9373
41547624777,10992
67645439047,10992
96797944151,2575
36990443503,129
62179449656,508
34839803113,768
14864753130,9476
40844463293,4247
28880269411,672
53047130359,11081
97416165352,818
26255437718,421
95622034855,1433
84262689845,1433
45775706376,671
60970757072,693
10958422336,11081
18570505970,10647
85687250338,1999
62192928837,9741
38896331096,10625
68922608091,672
47126905764,24
84015220880,2114
45945296770,310
11165784419,2575
43388838271,9833
81337596943,652
40870919838,1921
78043219081,425
39110497465,1809
98040515818,4247
80572422941,10647
50055776618,19457
79204151108,1921
54745614027,120
87419685367,1538
41892480247,1999
34546363221,425
69383023164,9016
88469149094,120
13364694877,12211
42419438149,77
12305200961,2675
31644717391,22
70147598321,98
89592211377,553
98352759654,9373
82232942389,672
54613669273,2841
24546275324,955
19638802538,11635
82192188954,2841
81901598821,19457
37188830022,768
32524329937,670
22452413519,425
60617285780,553
43228273403,12211
36957092757,10590
32161920342,1900
70277781037,955
55896372113,9532
96776285949,9741
88048545514,634
57415917869,9741
15713187060,120
13933931606,11635
48089317258,10567
78393612538,98
17720398788,421
58219933013,129
15027993860,120
51955449914,1433
57769734105,818
54258727058,14128
43849189764,2575
80660780472,634
81953784877,818
75377252062,120
23550622535,10992
97197637427,1999
47782578543,121
92028814694,121
93669922769,2841
77508735950,10625
64952134158,70
10203960288,10647
97424609107,24
57510675757,10992
42677463632,6466
77909277160,1900
84213769168,1999
34458846768,786
48280092431,2575
12305380119,10567
38184626846,14128
39879507597,13654
63857895301,65
59928130808,786
57058847359,176
31568322965,9373
94452451779,10992
42376781342,2841
36038149823,10992
49506068585,421
98450291718,10559
46250253431,10867
85152698683,24
66085973796,786
71366409034,6466
93899172199,70
53415500316,557
69874007420,12211
96592109375,12658
61837171440,10590
28884387172,955
39195569245,121
17385426114,9532
76009168882,634
62063226078,869
70580906898,122
54046018412,693
69691343802,693
22206695502,672
51401437338,421
90234334985,120
56638314195,2059
85268881428,11635
77033848844,10590
18863484969,671
32763163400,2114
37434494590,955
56275667479,1574
58452255124,302
98014197485,12658
31408533736,9373
88985525590,11544
82997578421,9373
63048585236,9506
16409243205,12211
54194161657,11544
51969230434,786
18334538084,24
87602959272,4614
64175744873,2059
90110868237,2067
59826754030,869
95254884492,17774
11858215476,1999
41500611139,671
41092052594,2675
90770806286,634
46901291920,421
93387628906,616
84400975045,1824
27755920983,10559
30959272875,70
66697643881,129
43123992617,768
54415739280,693
19418830118,161
43997295883,14462
38952453655,2114
48344871326,9833
94878123692,2048
77359149284,10567
39271823473,10625
22918209943,24
79714032847,2114
89878951669,9506
50529175794,14462
26028260812,4614
63886152510,9833
10792266794,70
87371237207,120
46363348755,2059
99186150003,557
77383857267,12211
38356870735,1921
72975066288,70
97325996611,120
20312959097,2048
86017951813,322
67263822588,508
39209409128,1999
64787550005,9373
68817703645,161
18499975930,11635
18350012410,557
73898551373,120
51523077523,1433
75828623148,6466
12675189539,1647
42524577820,1538
52827037973,786
70206881195,9476
32590368594,14462
87004402836,634
91594598564,121
97587272310,14462
66895437838,2841
94764315560,10625
43514430807,12658
90725807886,9741
90884387301,869
93120456430,1574
14411125305,9373
59090496183,1999
45281618794,1647
19185735913,2575
48609807453,553
26361677044,14462
20396312431,9476
86431810973,4247
44571700537,11635
19442840176,22
31325282415,9506
49901501744,1921
49517283043,9506
13177226719,10559
86778638119,161
13359995766,11635
63613919867,2067
78302557622,243
20530570729,10625
57595206389,9476
65302905731,1900
90328934707,11635
20789975560,9373
80073706416,1433
60252982096,671
46535015106,161
45093891734,2048
20585401003,11544
32282093928,70
43397627115,243
76636356756,167
67834143600,557
70533003209,1433
16871583883,176
46626662623,24
26087679757,243
62665254559,122
31562434041,77
19893588642,2575
50869349137,1429
49243608042,6466
40231431506,10867
58527325341,77
91158988332,1809
70716391152,4247
53030523029,10647
60601398361,670
78095990989,13654
20472245085,8920
43442727134,121
90381562165,1429
45270810904,1900
82958193230,869
57468233653,10559
27684055545,122
53783591396,302
32753113825,14462
23955699923,9833
18388327374,4247
66366258886,24
54400259364,8920
70292457476,243
92285007448,77
62569125647,22
46877061710,425
90159541526,672
14801282127,1824
44612823524,1900
74956768716,310
70585505013,10567
32385778275,77
16800319895,1574
14062311364,4247
18166223222,22
64369026301,2841
25988627492,65
33604565437,786
38537035259,19457
20856531097,2841
12242253186,2067
14438844517,1574
70662988094,12658
61458450756,120
12953876582,11081
96693476500,1999
18903786076,176
79037873647,8920
51205477509,1999
79774947299,9741
82440602391,13654
32123401811,10647
14790509432,98
11249033659,2067
14608494774,9373
74893346567,9741
42432770893,22
81505456850,553
18172385919,9476
63671542813,768
87029963999,671
56771241620,1999
40536392003,1647
56131523723,672
78954587193,121
75238685777,14462
35219195258,8920
92970227749,243
50575546502,24
20274355800,1433
13593239239,9476
87182945879,1900
32176690785,2114
28442162081,6466
19300962558,9506
59852234550,14462
47155561021,98
17362326331,310
90266655623,11544
86302959313,10567
38263138651,176
48367268241,121
75311320759,1809
98796916517,2059
77714405670,322
43204547397,302
58875919476,129
46657676399,9806
28014157908,129
32253145101,1999
98044148952,6466
81385253549,672
46470057262,122
28442162081,670
55828171781,19457
29758351803,19457
69106559976,634
57539097577,634
91053202645,2048
67848014904,9833
81153623399,322
64685034779,2067
77208658637,634
81623886445,10559
10136927968,9741
74335494174,243
72570155709,1574
89608878507,14128
38013562041,120
67170900639,10625
69944219753,70
15542938418,2048
16170595229,9506
29447280931,77
50940088088,557
68069119764,9506
10921567707,121
61663550280,10867
25011319523,2575
29882848865,557
68850957997,11544
24866060576,2059
28974611500,508
13615933791,508
82357292476,70
47058030830,421
82386906414,1538
68488180202,4614
54370525579,12658
64688161529,19457
14091102568,322
91312291102,9833
78442781195,2675
33036558270,869
72170329229,818
48267023775,9532
64113008767,10590
52177881344,14128
48874076890,818
45719208456,1921
28657213839,161
88698771390,65
95236607189,12658
45883471137,652
17608968954,2575
51149425783,4614
53987695035,670
18204772834,6466
68745707549,13654
21711515523,10867
61055964965,557
38754486448,2675
12022969586,70
89339728917,508
82079671580,671
94571800199,4614
23558886232,10590
22323699019,670
10217172921,1433
83600621799,10992
70500394233,768
31097962103,12211
67352131809,1824
81341168723,2059
23725353986,557
96690636978,302
33225446939,670
24066487258,10867
13856385192,671
62539209660,12211
16424376511,786
13666851003,634
27119524074,12658
54209176921,1900
57430599615,1921
82967755172,77
44193278089,9373
57511692051,12211
94014290705,634
51309166179,9532
39523372100,22
46333837937,6466
25978276155,693
59682173805,553
26476975975,671
70678277214,129
12348165412,4614
40452638983,14462
45980860502,670
76609082274,13654
32589436080,1999
47192391308,121
76019884890,322
86949760997,1433
38063479215,9532
20782564362,1538
56083122542,2575
51618579747,2675
77164578219,10867
32826890770,1809
86351481581,10590
68979532187,9833
90318203878,19457
32252585132,22
43853485214,1900
87680665219,652
45953754616,2048
93861534585,4247
74454008459,652
78470532386,77
60871803299,9476
73118436825,161
34629970002,1809
66206521383,1647
92217417365,13654
11327470896,121
72173300346,167
72117534469,14462
70598983372,869
11201242275,1921
71923784874,10590
15613859337,2059
88230885453,65
96907423973,9741
40827037486,10567
43806144289,1824
10120231208,2059
47340740121,955
58508523836,9373
70772656970,818
51830851981,670
25671132268,129
61141118641,13654
17420991262,9373
34807787557,9476
56976017285,869
67162762962,9016
18896904964,671
75479820884,17774
50349814423,672
20710495384,167
48639816499,6466
75385844293,14128
99475875322,9476
76728865663,9476
52385109603,243
94682745884,11635
15235669345,129
22967892976,557
79014668217,672
64466707229,11544
39402738591,6466
20239498935,98
63830658870,9476
16892279342,818
76582950842,652
14575848029,22
47863019629,65
74583859699,9016
64466705026,869
83297004299,652
36132420538,2048
80798541681,1824
90280168385,77
26674396231,652
98227267523,9532
35474669373,553
76317096310,768
45043946599,8920
95864513430,6466
10117070525,243
28124650547,4614
95552258893,1999
80961360699,2048
47345646371,1538
39667052238,14128
81571149521,120
57119452542,9016
85025579651,693
91169675703,4247
37508504001,652
68887646616,161
60557352738,508
95819690845,1900
51638617860,129
12221257184,176
80375908768,1809
13342872535,2067
67368562866,121
41576437182,1900
91376852225,2048
48315129603,322
11037072761,1433
47471228855,2067
38673869120,14128
11979174012,161
42421535968,14128
93022257852,19457
98828564710,672
88608652676,1574
89115340546,1999
12461662955,17774
14010645712,553
52324326740,818
10036223121,670
64865513885,17774
90154258027,121
16890904127,121
36687491815,786
48309471076,616
79726336521,176
73905225353,693
57803656526,322
80964936536,120
59577796880,553
16995318584,2067
54332318611,8920
95544131384,869
17407404807,1900
98149463077,10590
29222260751,425
86346507641,2114
52778620934,634
88346646613,1429
55978647598,1809
16710315806,167
79156863112,70
64071724899,670
13386618050,24
36536529850,9016
85121699461,11081
31243689864,243
50390424808,9741
78789330361,616
14356093968,8920
51728656587,425
41993558789,2841
46345900533,1824
28246156965,2675
28648122766,129
15333871574,9373
88513168895,671
29712487795,9476
52333313828,176
27769224937,9532
10701242626,9833
48369110227,634
12406152367,1429
83246773126,65
64713756917,11081
60232636680,10647
28274567658,14128
15386763414,1999
16423097894,10625
78278477891,425
78510115805,557
61800197654,955
40473990641,17774
38832162245,2059
51289552053,818
69082382437,1574
95013684390,129
87967659038,10567
15766161249,70
12459958916,161
27589875437,1999
62751770927,616
22276610456,2675
57163351742,9016
83160509047,9532
56532646073,4247
79765444836,652
10534567676,1824
50800146697,1824
19164206860,11081
98330827780,1647
41594210510,508
30316893549,1999
10327285368,4247
24009434166,12658
70015444737,1429
31238102497,768
73156838029,672
99056265951,167
26656337625,2575
64257944414,8920
79215919897,652
39599493671,1900
37998950454,14462
43566452973,1824
59788367536,1921
77853930556,421
68225291814,11635
22197910377,1921
30703834161,1433
91542327377,10590
14704118146,9741
76532642754,10647
89597877601,14128
14053790262,616
48703322494,2048
90690150489,1824
70525385512,10625
28976772598,9806
49565592355,9016
76059717752,9741
29352657391,243
34012938412,421
13642412732,12658
17361261195,11081
94512192540,9741
29847005546,4614
42396951599,70
32852498183,425
29554444850,120
62265956879,869
68493225272,4614
20395484449,10590
92787579942,768
40480833136,421
63861791244,122
11819638999,17774
65918401067,955
35304993183,553
73874918162,2841
19542582772,9016
17851623319,8920
59602626582,672
32939264481,9506
47313340104,12658
37116161451,120
73972841728,9506
89242068457,557
26769329501,508
79891390407,693
20132286691,508
80803584819,9476
33549308842,19457
92286286755,322
59511030663,19457
41932642332,670
91236049740,2675
72444515040,8920
74298703173,11635
61821230027,1999
49472697940,10559
55808750407,302
77812669537,2675
99019722854,11544
11323525992,167
62722495013,616
75912297715,10567
47989901558,129
94446821749,77
28106759659,176
17447646450,9806
44685590626,10567
95984602062,17774
82343309491,8920
17460166206,9373
69011553159,10559
39285483596,12211
21516898928,9506
79287556742,120
31827196233,9506
73070313564,616
15770946095,4614
10980263529,161
30568090795,1900
50810256911,9532
65558487613,1824
70424724286,13654
28979125037,8920
24570664793,616
45518609641,634
27015850921,11544
35368231539,2059
49593600526,1574
77441115508,2675
95907216602,12211
89323269682,2067
13566058802,13654
10265410182,9806
36854176708,9806
37017566966,8920
59054721819,553
86731530787,9373
10858968416,10590
39237793931,17774
86749798019,9806
48364118443,9506
66202546777,10559
48357801470,10647
66703381048,9373
10653695203,129
74685154633,425
86550035463,322
80293562790,167
34980704328,4247
59656284863,98
11182050293,121
51484920349,634
84981033715,1900
90821236306,310
46331414567,10590
10630979604,77
98818778079,65
53516449510,1824
47534677932,634
91323769578,1809
76047994322,10567
33161022922,671
46019816814,122
93524975097,12658
30395579210,4247
34216738504,671
63654201433,1921
48910197808,120
38068020833,14128
61986222156,10625
33549270383,818
36041205468,421
14682887052,9532
60787661219,9373
21875156449,557
21752871087,9016
89517149760,121
67362446775,2114
67592152104,122
69527298199,672
29915398297,120
46019113394,1824
69240900238,12211
49291155415,120
72081767377,4614
16398243037,1538
50064806870,1824
63487966656,14128
36438088071,77
15933298915,786
37393859073,1824
14881041940,1429
85796679217,425
63755680535,10867
67021624908,671
27744597406,11635
61917101198,9506
60715540291,10867
65602918196,1809
16593521297,9373
47753953328,2114
38125256284,2059
70210003967,2675
22409995417,672
54821274414,129
90362954148,167
45819827466,869
60018371124,557
23213765141,24
53502213423,1921
28672706658,10559
67738862157,310
29909334906,2575
72569532916,65
36611413906,129
86057481060,670
56373139209,869
24266207234,24
66498635827,1574
53973343213,9741
34990390238,243
53590353672,672
61363372659,122
50552776327,322
54371047416,2048
79695456430,11081
83393856367,616
57550859840,77
46655701306,11544
27561848298,693
64722177650,786
98844574042,98
57040203553,1429
93225893011,302
20759472462,693
91847458310,9833
62764639362,98
16191095950,22
59529872701,322
13956382462,12658
39272696640,9373
70666323144,121
86550980278,13654
74388205345,2067
39022579100,10992
84311557868,9016
75650118626,1574
55569876129,12211
47401997289,1921
51097249108,14128
50390424808,557
67673663479,670
89428145562,4247
54480058574,672
55826738334,9373
52523248177,6466
93446623934,17774
52579117768,14462
88809456646,652
46417289482,9373
13943673919,10567
18827338130,425
92972806676,176
25028370762,9532
92661799797,9806
49386471755,4247
23862702357,652
59744081374,1824
99111047046,302
34763146236,10567
65658490338,2048
32226151564,672
86710036948,65
54204454947,10590
92575238920,616
70453352273,508
45578802457,2048
75445340150,77
19257735667,634
27055643373,6466
77628017445,1574
71087872401,1433
84643919272,11635
34733261105,9833
30902534073,2067
22902614223,508
48662083677,161
99742535956,553
79727156550,869
89576601384,12658
58823007958,1824
93637889004,1429
61901342393,2048
42796333459,6466
56703542632,869
93456265705,4247
47177695062,693
84271810746,17774
35924755953,2067
73591078706,634
69922338466,693
74457017805,1647
98243070471,818
82636901656,310
39200000975,24
79243300681,672
84609700116,161
90124292495,9806
98036390495,10567
68671637306,671
79333055045,120
80215423071,161
32528329397,2059
20043093926,98
51598278566,161
61996211037,310
28204220503,129
69484332880,243
25892978920,9373
78901352813,17774
28956302673,1574
22533024001,1900
27837221935,9373
79715807246,10559
65881605776,2048
18294172127,616
21360963102,2675
12375941701,19457
87151668062,121
52848660545,1900
75775391479,9016
52089764013,786
52032577644,818
14809316867,1921
59779513488,2048
96016152985,1647
90487496635,2048
46284161255,9016
32810118568,9016
35094884212,65
81955168636,1900
87108706128,65
33428138551,2841
47049456685,4614
80909049976,1999
31944687702,4614
34649766873,9373
60568562983,70
58177058293,672
81878545851,22
30955432588,1574
17693340241,2048
89913393540,955
28557681492,9833
66704327857,9741
62243963485,1824
17017467987,9476
57372809326,1900
41615854478,120
80110250059,14462
94700816565,322
70402115653,10647
19481458408,1574
51465908536,955
14740739116,11081
59099714067,8920
71100734384,11081
78308620201,1429
20273263846,955
55339921898,122
36837399470,869
67143716230,2067
39581391131,120
52064212476,322
87907815477,1538
48090544218,14462
61064785199,122
58814421349,634
33887312180,14128
81961552662,1574
46540429638,12211
13587997632,11081
27586356448,818
47300234376,634
56203444421,322
65701524274,302
12621693857,1999
61031225486,1999
97974707917,2048
49689390361,10559
91674922753,120
62755649517,4614
33558008172,161
62247877823,12211
42969594880,322
13929330857,10647
91068860771,98
32665796559,671
58837510549,24
78176455397,120
31109425431,4247
89929204990,818
97263287740,616
24910211911,10567
73749718898,670
34958911353,2841
62839019241,2841
97935506242,508
68907990397,176
47323553096,77
54702814959,2575
28033616591,310
62739577066,1647
37623878605,9532
95514631552,2067
52712704877,65
74425237944,768
23399371547,24
96361355381,176
62890126539,768
10195957620,22
23808796805,2048
59898240715,122
44815358188,818
24464681355,508
17314550577,818
98922805172,243
48489664263,508
20621823327,1824
92970227749,557
81376428378,1921
57332226084,243
19825266722,671
52978040093,2048
13619741427,322
45038091570,9373
70084762576,243
96695730170,2114
62793045045,652
36795149050,4614
71209061344,13654
80788453556,672
49586072544,70
27809593376,425
46274467256,161
96074296379,553
80974657563,310
73952372681,6466
76049557914,70
89004920258,9806
68192491655,652
64924637652,9532
82415076520,11544
19905137285,70
79066811501,122
27929305980,161
73597941637,10590
31347418812,10559
55445122494,768
83800232262,11544
34763080966,10625
29677340898,65
76773882130,616
43834241938,65
50872171982,425
30973456183,12658
37475807695,425
14291566535,671
25681642421,9016
71021068290,693
39730188117,9741
34376279601,9806
84001880677,310
14111526708,12211
28730656841,634
69748480519,1647
29297616233,9016
38328230837,4614
22678088173,65
65490332338,9741
22498869333,10567
24256974823,243
81344733334,9506
87903325160,310
21577774168,19457
99097943391,17774
56689010314,9806
30570431385,10559
24512707388,1824
64018357188,10647
45172733319,9532
71530007317,8920
54617294758,11081
62842915137,9833
65817856364,9806
10548338963,2048
75780643400,1921
13331863600,1809
22905865319,2841
50511373968,161
80602465129,10567
55808750407,1429
49760794380,634
86426553809,672
18266596797,508
79542996098,10590
38341538488,10590
34298708278,616
11818951004,1999
80530845938,557
91257085378,120
99163385052,1574
72420877997,9506
20273263846,120
35405228671,869
80814275173,98
23483936724,1574
64708187908,693
35940210681,310
40030277525,322
45987080965,9806
82367718994,120
82910217897,553
57446656886,10647
99571369747,1574
30828205912,176
63683341524,2841
47616844261,77
29985663796,2841
97185076236,2114
39043541447,129
55915789125,122
48525125557,8920
86233186213,4614
91169675703,1900
87451464429,672
87149940651,322
31991790389,1574
15198121337,98
13541694231,161
89710231954,634
59044443094,17774
53162424099,302
18805263989,11635
49004491715,11635
43983942921,1538
80633572604,670
83861740510,120
65322693260,693
46441526061,9532
97671629099,176
25393263944,6466
85936641254,9833
14746285175,2575
98564986475,1433
55482027448,322
27536470162,557
41749851272,65
84322903330,9506
19740945294,19457
27627313846,2048
35587036168,8920
29231292069,869
28923400450,425
52400547817,98
89903543467,17774
74326226496,129
35178449894,77
22363248422,9833
31452886232,77
89782104555,167
39722799901,10867
31374931123,167
87371232873,786
23633833850,77
11647240440,70
63770725383,2048
10962520113,12211
14867035675,11635
67004737986,1809
74809755518,310
78204887820,652
54931617590,10590
25717461969,955
86338137101,2575
50831269967,670
84456177156,869
28639805374,13654
54163238425,1647
51974561307,13654
76958260698,1921
39938925686,9532
24517489078,24
22100980307,14128
88356217924,167
77860807186,1433
14632863767,670
50166353403,4614
38520356114,10625
81755551391,9016
41646331148,11081
78302509028,8920
27872614087,12211
93801386332,122
76395792965,10559
54191699758,2114
90805093028,425
73006809872,1900
29122752155,553
18204772834,14462
99625895867,672
30664711634,818
52518294693,4614
54942116936,10625
23651619261,98
35045191170,129
13464678061,1824
98912528442,955
42051748854,10625
97297291235,10647
94476142841,1647
42121351707,302
21982902890,9741
53039935734,129
43874982338,4614
56509455775,167
19795832444,6466
16284535925,10567
63783596590,9476
34992730138,8920
16874064325,167
81532180417,1824
23715415903,1900
36905593420,786
69703653895,693
55539009169,14462
75249816392,4247
53734420170,9476
69424643959,786
13160063333,672
90341192296,1809
66833357863,1921
14669517277,161
82127598456,1921
92679785922,9532
33903054435,955
32946575666,616
26536583454,1921
73047546357,2675
45279911511,2575
86056935996,77
45690506036,121
53041156351,1900
48839403827,9506
65589262613,129
64685034779,10567
29088945424,670
79410479795,4247
33868986738,1921
66395901201,11635
96230215552,10992
87521711161,768
16601377586,1999
72420007314,22
82001433774,24
59392477890,11544
64198380179,12211
99620311094,1647
83125965467,77
30996890212,2675
45450577884,1809
31633624720,4614
17277571558,616
64615851593,6466
38378315356,2048
72040945255,121
62284943634,557
39685383449,243
94022563976,672
21379056960,1999
27504890573,12211
50064836844,121
44927234813,9506
32816694483,425
56590945462,121
71859909748,9833
49532186462,10867
60897215696,10559
45746480838,1429
41334983982,1429
42781363527,8920
60095076475,425
68390795304,634
90970895077,17774
76447994605,1921
25053831088,11544
85673218625,425
73659816578,12211
10389106599,10992
97874776775,8920
35857239330,24
41411637621,4247
15065597683,77
34312508891,1429
76905362048,670
34611297721,1433
29082021078,310
35408801811,10992
52179418081,19457
15108540715,243
36309585160,616
89767819730,1824
78336090158,9806
41513600038,24
16495841393,6466
58211501165,10992
14412429640,302
50703760974,65
28443605494,243
10750143070,786
73105865976,1433
36171670204,98
35265994878,1921
71622475843,9532
90135360430,11635
24479741931,11081
42214091045,2575
19722084763,10567
84866325649,2841
79539451721,1429
10388054808,2841
23453764869,176
43702419156,2048
71051239945,12211
52702297545,10992
94344520263,1429
50364619746,2841
24136593244,6466
77767061669,98
44103208452,768
12928192611,10567
97600127936,9741
44695101446,421
35823179510,310
68644396586,671
81136406817,671
