CNPJ,CPF
82561615894649,41014657717
97990733908995,56985301183
38045647514401,28543485930
80294934452936,13341187350
31161948922058,41091053434
97811619447236,85895615409
83278808046270,16668989608
91166863731899,62554772724
32446416049734,31791558452
69595295206961,14581608541
82851329951625,31585982829
49341182316212,64130368505
91166863731899,62466318874
21656594657176,67305094773
80509909102767,43605376418
79522914976349,19780163065
80509909102767,37776339983
62668877819131,52030790839
40118078390691,68643141100
19340753971102,79475907616
35810129552383,55696479373
58380936692239,31906481325
32446416049734,28926045497
82874747428016,93281797902
14449365346203,20449277118
79522914976349,16876410424
59641810724473,21763466520
82011566347608,70811937753
31161948922058,76171836430
69595295206961,27685760298
24213037007828,67536863392
46097289636674,15545126431
33348500404737,25835173268
59641810724473,42680222385
79522914976349,84469692098
25513712398394,68425063176
17930212248350,25503256437
36165256900022,87402990562
61303513933329,61388478802
97534969517714,25523196130
96252915496527,65295918185
74549080594929,62293716697
82622589316584,95520602268
82011566347608,81993475469
64411873825172,95761159098
95660750107841,44175073912
40118078390691,56099709666
92472164654253,48709925006
62749743857167,44935480377
61303513933329,27194502885
62668877819131,12696484316
62749743857167,30343241351
68312882938921,66322765292
92522664749144,57485185752
68773749662947,57379558198
95386174431158,31873872158
31161948922058,92064746862
80509909102767,82805431732
25513712398394,42932591515
68773749662947,55779571610
92522664749144,71577533132
59108194804780,25329077740
82011566347608,24221407002
27745130881963,85129857255
79188359316833,90472010285
80294934452936,49304901482
62749743857167,79615978296
92472164654253,34107129964
74549080594929,70617799594
77948010861427,22498312518
19340753971102,51399899036
27745130881963,14109072523
40118078390691,80349610696
65012305574195,93779950611
83278808046270,30835536856
94823868628552,33956818872
34309540217627,60781022285
92522664749144,58173916424
84419120657576,25820666028
36165256900022,10030285669
39003021370379,57284223556
25776742292783,46006132299
77948010861427,40509004705
72465950607081,21492539827
80294934452936,10866191154
53902059683323,95068458592
79522914976349,22435685433
10583135150296,91016736712
80197117608063,26266831225
62749743857167,88318745925
59191751694955,78006086970
92472164654253,95526317361
37698948044599,16736390489
19340753971102,85518929143
58380936692239,26345836107
62668877819131,36023040746
36165256900022,75124443159
46097289636674,76277307594
80509909102767,22491489462
18281739518582,40516410261
74549080594929,93079279420
94312606099957,58191641294
47826093703467,33738674451
64411873825172,67119819042
31032450253537,69073222026
84419120657576,97376217505
62668877819131,76723117671
80197117608063,11309928185
41418339362464,45153485093
82484311618001,77746777916
18281739518582,20875300030
49341182316212,23677408268
29394446117338,33584885973
94312606099957,60903943223
29985749885620,12253466687
96758550393062,49673072510
72465950607081,72561562006
94823868628552,81056435660
96758550393062,48350320191
98350280848017,17576810727
77363555522414,62750209272
94312606099957,57615048583
32446416049734,31297387239
82484311618001,63761658913
33348500404737,19610765489
80993060686527,32784056880
61921603224803,41386756381
82622589316584,92459247500
82011566347608,53424293873
78376027409410,31827196233
82874747428016,18467397008
33348500404737,74848409210
78376027409410,75865623246
53902059683323,40107902458
97811619447236,80959629044
24366148453943,42029988708
82851329951625,87936972913
93922386015918,62337525778
20077990191341,21747455594
20077990191341,30335691948
98350280848017,33357246930
10583135150296,65314917551
62749743857167,96598322352
91166863731899,24895792145
20077990191341,15050419743
75879460602581,79402394994
79522914976349,78058336272
34309540217627,77074188562
82622589316584,19685539730
98350280848017,16437185200
85443217227750,94862404890
97811619447236,11987950270
46097289636674,33898420956
98350280848017,82475872723
35810129552383,30970417591
62668877819131,77644427886
19340753971102,11906355821
97534969517714,83819046237
72465950607081,34982737221
35810129552383,88106013780
95660750107841,75862282936
80993060686527,94063307189
14449365346203,22924460697
49341182316212,32568768048
47826093703467,50552776327
32146474794536,84831648486
82561615894649,82700481363
54815793842573,36032282807
97534969517714,16436512930
20077990191341,77100895181
82851329951625,58825571352
95660750107841,13576412956
47826093703467,95768440737
31161948922058,52779818862
37807480399323,18782972637
97534969517714,24489113026
80993060686527,10319782467
39003021370379,23073928746
96252915496527,20077743281
68312882938921,24354111037
68773749662947,34312508891
82851329951625,89843583253
29985749885620,31126325856
94466310402991,94775312740
33627455438980,18259709032
20077990191341,66376207119
31032450253537,16788111324
82484311618001,23478677123
68312882938921,92057221708
45295288702545,33726709040
68773749662947,72879818635
10583135150296,29005727661
24366148453943,87677486957
33348500404737,61902351228
21656594657176,59830178804
39280180505111,30404062223
82165497775159,14903503443
24366148453943,19077538595
97990733908995,70051555071
54815793842573,39342207071
35810129552383,36526516307
29985749885620,14608494774
58380936692239,62976819123
85833961954628,47273133074
55841356143005,15189298904
65584843227507,46144641986
95660750107841,39311541847
37698948044599,35632468869
65012305574195,97206227882
55841356143005,43598102463
85833961954628,57876857458
92522664749144,65346455666
27745130881963,72082515495
47826093703467,10680220626
62749743857167,37320155735
80509909102767,89799871545
82011566347608,43104459439
65012305574195,99745914179
27745130881963,57007127978
94466310402991,16635076273
61303513933329,87094246921
82561615894649,27891049148
94466310402991,47182866676
61921603224803,51120328915
49341182316212,65217371883
25513712398394,73073998519
46097289636674,78072593949
61303513933329,35843912686
59641810724473,22204097782
37807480399323,74760081389
62749743857167,27017223337
54815793842573,25310993066
68312882938921,87838358530
78376027409410,20325714711
74549080594929,55411791472
31161948922058,48003854639
92472164654253,47796182778
52353336284687,89323903442
97990733908995,40363649461
36165256900022,73282242330
96252915496527,12898369070
24213037007828,71238540478
96758550393062,75162131542
35810129552383,80160732898
85833961954628,41864260948
62668877819131,16642711998
41418339362464,97713445932
82011566347608,56139908349
94466310402991,24013093871
82484311618001,12345065265
54815793842573,99778270927
32446416049734,31900863504
84419120657576,33560575243
59191751694955,40773074055
37807480399323,95533621523
75879460602581,18940685068
97811619447236,74493494365
74549080594929,93277634295
74549080594929,45521636073
31161948922058,37954838658
78376027409410,18922934803
85833961954628,28407543143
53902059683323,95138667697
35810129552383,81167312761
24366148453943,50048325127
92472164654253,84317044122
36165256900022,78740480422
31161948922058,20367170007
97811619447236,32776597540
46097289636674,80243464968
80993060686527,46407616069
37698948044599,58471096301
10583135150296,42612441217
59108194804780,70541485870
55841356143005,94296904347
62668877819131,59317390746
46097289636674,78965992399
94466310402991,19942020892
94466310402991,60524015549
82165497775159,12893958858
45295288702545,34530011977
68312882938921,61630953341
64411873825172,19401700541
56114895756964,45008293155
80294934452936,45334751765
24213037007828,41194122637
45295288702545,91211310963
27745130881963,67501285619
49341182316212,45205868388
64411873825172,76941553816
96758550393062,75637138197
14449365346203,17117685826
91166863731899,12629527560
77363555522414,31409368501
98350280848017,66827789144
19340753971102,32987414282
74549080594929,15988218248
56114895756964,36380271990
97811619447236,97235217095
77948010861427,11894846263
74549080594929,49727028531
18281739518582,21128042719
14449365346203,23561382688
77363555522414,43652849371
31032450253537,49626802153
72465950607081,70133588693
33348500404737,68014686824
18281739518582,49894702723
34309540217627,45211775898
80294934452936,98978731444
36551947019119,62296194064
37807480399323,45039573457
79188359316833,31983937652
79188359316833,25282153983
24213037007828,24402592868
25513712398394,24460294187
45295288702545,27174958462
69595295206961,62022975818
14449365346203,55242364738
94823868628552,12240275822
62749743857167,33573608012
72940236893833,24893734439
80294934452936,51559721271
32146474794536,96606261832
37807480399323,61986222156
68773749662947,63154097275
59191751694955,38840260707
14449365346203,14771796455
12889672508035,31917450117
47826093703467,91201982273
59191751694955,98523420771
21656594657176,23964353911
29985749885620,79587262326
58380936692239,61802024962
65012305574195,75546404188
74549080594929,47518051993
65584843227507,69441866075
83278808046270,57772163016
32446416049734,45692717681
78376027409410,96505672545
62668877819131,56132096762
29394446117338,66283441518
95660750107841,32704239536
62668877819131,71076435841
95660750107841,92402564435
46097289636674,68021708543
41418339362464,59261460319
94466310402991,93852314852
39280180505111,50531953911
80993060686527,20481373526
61921603224803,70964548402
64411873825172,30909152915
64411873825172,49812989138
32146474794536,43618499214
84419120657576,35774752938
29394446117338,98284791436
65012305574195,25416408894
75879460602581,17379740220
85833961954628,15211201132
68773749662947,60486635359
34309540217627,80246347085
72465950607081,87682230992
49341182316212,71501273222
17930212248350,10708522867
72465950607081,98149210259
65584843227507,15123573682
83278808046270,92045531138
84419120657576,16410465869
12889672508035,37019647360
77363555522414,81674065443
94823868628552,85098884662
62749743857167,45508413370
82851329951625,59862145846
46097289636674,11719944458
25776742292783,86588597831
80509909102767,62232188904
39003021370379,21793146198
95386174431158,19182089391
82622589316584,75916000372
91166863731899,14683204646
37807480399323,83337933233
33627455438980,90175759736
24366148453943,71143593979
41418339362464,50257625160
36551947019119,67780061940
84419120657576,88700667189
96758550393062,95872002291
94312606099957,98163250019
29394446117338,28719182764
91166863731899,75174835694
91166863731899,79258311390
45295288702545,39092628534
80993060686527,97667491343
59641810724473,39679241906
41917072548596,15652025843
38045647514401,54992768012
79188359316833,10288384757
93922386015918,56304236217
97990733908995,65895773723
37698948044599,73906662947
83278808046270,89507090084
62668877819131,35879176918
36165256900022,19300142496
84419120657576,42477183118
77363555522414,24636392804
92472164654253,57888024359
82851329951625,10463831932
29394446117338,47805582756
78376027409410,24554009470
49341182316212,53660061219
33627455438980,26910394170
34309540217627,45723232861
31161948922058,94088469724
46097289636674,82566572323
85833961954628,35026563584
56114895756964,65646051515
96252915496527,56252962079
29985749885620,81836998862
80509909102767,53981241704
97534969517714,51446411951
32146474794536,32455785676
32446416049734,84349574278
96252915496527,99914271618
93922386015918,37137105279
68312882938921,63905763436
96758550393062,69160731586
52353336284687,85446412716
77948010861427,72400980549
77948010861427,49819980230
72940236893833,15049133037
62749743857167,90452236047
59191751694955,16117817152
75879460602581,84307466725
72940236893833,86019010927
25513712398394,15205839282
80993060686527,10362815058
56114895756964,81988434943
94312606099957,31412721016
77363555522414,85205527140
40118078390691,64112701728
14449365346203,19528434374
59641810724473,73006809872
82011566347608,21833052522
96446561698593,41779918030
45295288702545,66950583831
65584843227507,89853896622
41917072548596,69089784817
32446416049734,97004875703
56114895756964,38008932287
96446561698593,98380854544
32146474794536,47839943863
82011566347608,13145370175
35810129552383,74764197251
54815793842573,21204528578
79188359316833,77624740450
24213037007828,83415698095
97534969517714,66192672023
46097289636674,89703214620
31032450253537,89381922967
80993060686527,71506514591
39280180505111,96871248119
39280180505111,18559456322
94312606099957,89848781853
39280180505111,79480778152
69595295206961,95610543068
96758550393062,34989815168
75879460602581,26909276139
97990733908995,44170259326
37807480399323,58826398395
37807480399323,40006613613
61921603224803,62940174308
32446416049734,47017203923
82851329951625,21952392333
55841356143005,68943866099
29985749885620,33883334845
19340753971102,90366086021
94466310402991,21751367062
33348500404737,37279018882
78376027409410,99416676435
53902059683323,24996783570
25776742292783,79216231895
62749743857167,20021892700
33627455438980,10279852052
18281739518582,54108729249
85833961954628,63966381398
55841356143005,48822507600
27745130881963,86718479821
82874747428016,73283221741
82561615894649,53083334843
91166863731899,94436068185
59191751694955,84696348226
46097289636674,74697988505
65584843227507,52673571391
82874747428016,76099074819
72940236893833,64582316936
69595295206961,84090295483
96758550393062,41864934262
68312882938921,81383212745
34309540217627,10698115384
97811619447236,65107765874
36551947019119,34475111973
78376027409410,70991477348
49341182316212,31743788037
38045647514401,41727156306
36551947019119,40732050714
31161948922058,14488200805
21656594657176,18082036197
97811619447236,44695715439
54815793842573,27722282043
40118078390691,74395120842
82874747428016,91583299337
17930212248350,21231610706
82165497775159,62007149770
74549080594929,11890462917
24213037007828,42636079564
39003021370379,54220589358
97990733908995,84640568982
56114895756964,49069321563
61303513933329,81505921912
39003021370379,20145329526
33627455438980,68064994164
69595295206961,13488393396
33348500404737,39019983576
18281739518582,84858412230
10583135150296,74894487424
46097289636674,15396090069
96446561698593,39381070250
39003021370379,25889647087
72940236893833,96226015652
59108194804780,43850744999
96252915496527,15965646524
31032450253537,55130551785
80197117608063,12252216893
92522664749144,20815287523
96446561698593,11596289148
97811619447236,91825042677
55841356143005,39474046497
12889672508035,93878694396
24213037007828,87473450392
85443217227750,58174801478
68312882938921,38760463377
80197117608063,76326821783
98350280848017,90240620976
45295288702545,44163566492
41418339362464,25094018597
69595295206961,84598479694
19340753971102,95070064062
24366148453943,23677653233
35810129552383,63572470039
83278808046270,35351672548
77363555522414,87921028085
82484311618001,44044655169
34309540217627,47307995920
12889672508035,50549407238
94312606099957,56409892898
39280180505111,86977242677
37698948044599,75873300355
62749743857167,82275880246
34309540217627,61259154353
72940236893833,10750186365
79188359316833,38550024692
39003021370379,41623212799
80993060686527,63365049228
91166863731899,32083419083
36165256900022,42353869898
62668877819131,86098802508
40118078390691,66587396505
55841356143005,93262921466
54815793842573,48072262308
69595295206961,86628488406
62749743857167,50253743082
97534969517714,19293303468
77363555522414,60622609791
69595295206961,22993069786
52353336284687,28956302673
69595295206961,42197329933
33348500404737,64931289643
40118078390691,58537750701
94466310402991,96567311935
65584843227507,21339068207
21656594657176,54530931780
34309540217627,92187300269
82622589316584,28759693718
21656594657176,87466744686
32146474794536,66642636029
82622589316584,52283967651
24366148453943,36420974433
97811619447236,10904515578
94312606099957,85208347732
39280180505111,24162905134
38045647514401,97018847069
27745130881963,79884229047
46097289636674,15652624063
39003021370379,87030281960
96252915496527,51681039996
37698948044599,60938685900
33348500404737,32929921801
41917072548596,91362243090
33348500404737,99120101463
83278808046270,62191564913
24366148453943,18879341140
94312606099957,10297390081
59108194804780,71207459191
97990733908995,83160114556
94823868628552,40063846392
74549080594929,24473357532
38045647514401,10151445130
92522664749144,33777895718
96252915496527,19271328242
54815793842573,16213603460
19340753971102,49832423952
61303513933329,64658690502
72465950607081,38753562724
96446561698593,39443640869
36551947019119,42420542114
96252915496527,88722483720
29985749885620,93068065927
31032450253537,20579213349
45295288702545,80931164362
82011566347608,51791713291
24213037007828,36356213433
54815793842573,36045267799
58380936692239,92984427083
91166863731899,18633431491
91166863731899,13167822191
31032450253537,33768474904
80294934452936,44844715581
92472164654253,95127032295
25776742292783,37092415738
85443217227750,95466614756
94466310402991,11624827381
24213037007828,96997524150
33627455438980,58518711037
82622589316584,93620254756
41917072548596,14435498102
61303513933329,21127204327
74549080594929,20311792742
17930212248350,87101127791
97990733908995,86204674321
58380936692239,62475456312
17930212248350,61009535478
41418339362464,31268339066
85833961954628,55550161255
95386174431158,98825153005
65012305574195,93658649401
54815793842573,19109500809
12889672508035,22519378207
82011566347608,11605141812
39003021370379,15529824722
37698948044599,23333211500
39003021370379,51401585074
75879460602581,81172023698
29394446117338,25975592663
41418339362464,72589098437
56114895756964,71793448289
80197117608063,94070006900
52353336284687,15119674400
83278808046270,98746640786
97534969517714,68548311312
91166863731899,31261127623
33348500404737,10838375478
49341182316212,98751085026
34309540217627,42427291715
46097289636674,91058474381
53902059683323,10511078829
82165497775159,85633898301
92472164654253,79139758367
85443217227750,49131276333
72940236893833,25309234948
14449365346203,77804243795
34309540217627,98477424083
38045647514401,19384022356
29394446117338,43281760212
84419120657576,86156112677
33348500404737,91609540816
69595295206961,19330252700
14449365346203,79540040942
97811619447236,94120140853
79188359316833,22679123491
49341182316212,45857073666
14449365346203,10545690339
79188359316833,18966636090
96446561698593,43457165270
84419120657576,42446958345
33627455438980,52541707786
69595295206961,12078686721
96446561698593,27785432809
92522664749144,66553410260
33627455438980,58231791853
96252915496527,95460072973
38045647514401,73948916149
65012305574195,17279085618
82851329951625,34143008757
94823868628552,81159252675
39003021370379,75321889931
46097289636674,94903334368
97990733908995,16455375372
83278808046270,98334494021
31161948922058,72116754352
20077990191341,65763098359
80993060686527,87341545900
85443217227750,33451973095
72465950607081,52914516929
79188359316833,64243309997
25513712398394,87056899773
82622589316584,79987150111
49341182316212,42496079530
27745130881963,77792466134
97990733908995,42066356255
32146474794536,80224627935
25513712398394,59153413738
94823868628552,32424819826
10583135150296,84416951234
59108194804780,94821962985
82484311618001,74839696673
98350280848017,52457374882
91166863731899,98152287291
80197117608063,43097046429
58380936692239,53880617753
32146474794536,90272629288
97811619447236,19528640626
49341182316212,25903439826
72465950607081,65185543603
79522914976349,52229824078
41917072548596,58634584885
98350280848017,13896671146
94823868628552,31171856837
84419120657576,88743481586
59641810724473,21722873871
75879460602581,97968864211
54815793842573,64813174055
35810129552383,38373629122
77363555522414,60267316055
20077990191341,91529045774
59191751694955,75425753483
58380936692239,35848501520
54815793842573,60692395908
56114895756964,26410897695
41418339362464,16018311102
82622589316584,46932547948
68773749662947,93544142904
78376027409410,86795903926
79522914976349,20896316708
93922386015918,61080626336
18281739518582,92297971059
85833961954628,82278051427
10583135150296,57989762177
61303513933329,23234222574
74549080594929,59369713641
58380936692239,90452260384
24366148453943,76982132694
25776742292783,86860931237
54815793842573,73839153777
65012305574195,92610402813
39280180505111,32626048542
56114895756964,26967712574
59191751694955,80546642417
20077990191341,95000235620
55841356143005,31840717788
96758550393062,29993259650
52353336284687,25441525197
85833961954628,95438972454
25776742292783,56454342437
61921603224803,79306674945
94312606099957,41571681447
97811619447236,30858703712
46097289636674,63945955420
18281739518582,72611693958
34309540217627,11978914366
10583135150296,14162140986
54815793842573,60175945707
32446416049734,81378823362
74549080594929,78655478509
96758550393062,94769433788
91166863731899,14214000069
92472164654253,30024760039
45295288702545,99445501200
97811619447236,81219271157
46097289636674,21447289496
94312606099957,31822766842
20077990191341,75923334837
45295288702545,75834726366
18281739518582,98853459373
84419120657576,96817368844
95660750107841,42611989988
54815793842573,78231233799
82622589316584,27141741538
59108194804780,91000601710
18281739518582,74397528639
32446416049734,58098136089
37807480399323,35886070242
78376027409410,37053486173
79188359316833,50865174024
24213037007828,83257374601
52353336284687,74255102509
82484311618001,18719482483
27745130881963,75035480617
92472164654253,28899036984
61921603224803,74315225016
74549080594929,37128568003
14449365346203,44436230097
82561615894649,98434679879
17930212248350,50330235409
25776742292783,38591654593
32146474794536,26750464422
38045647514401,30209103145
59108194804780,90522194327
31032450253537,53872006570
18281739518582,71449300852
98350280848017,87060121872
34309540217627,30958191284
80197117608063,94663416221
97811619447236,64702235145
33348500404737,88595638641
69595295206961,27194330160
58380936692239,12629897731
17930212248350,65230880619
79522914976349,34312374207
72940236893833,89845585772
75879460602581,34543427731
33348500404737,60867942241
52353336284687,42307332740
65584843227507,17893509173
96758550393062,49732064793
31032450253537,58497594825
40118078390691,35592166197
77948010861427,26001375130
32146474794536,97393791628
27745130881963,56257548372
25776742292783,71614743399
33627455438980,44082285852
55841356143005,48579030094
45295288702545,25260093151
80509909102767,66795341737
72940236893833,80735724165
40118078390691,54598006617
79188359316833,62820858101
54815793842573,66126537901
83278808046270,69701803958
91166863731899,30093603773
53902059683323,92569046616
59108194804780,67669869324
33627455438980,82951137911
29985749885620,30458194418
39003021370379,76776759982
29394446117338,17981410370
33627455438980,81493001964
64411873825172,40626999076
97534969517714,77404160426
25513712398394,93073293802
80197117608063,30512139975
96252915496527,72704210887
53902059683323,96068401884
79188359316833,43488348819
79188359316833,43757675561
78376027409410,85722579303
82561615894649,55731463391
94466310402991,54129226364
37807480399323,77207110814
96446561698593,36895323029
36165256900022,28957192912
32146474794536,56903436925
20077990191341,44208535071
52353336284687,85287582392
85443217227750,62842915137
96252915496527,90179789165
12889672508035,13749530264
34309540217627,64460576554
80509909102767,49791269102
80509909102767,52552389131
31161948922058,20911724683
68312882938921,79183300748
32146474794536,84540478649
29394446117338,45343575460
59191751694955,39965718591
35810129552383,79399673300
98350280848017,15509110327
95660750107841,46315954977
14449365346203,43347592305
68312882938921,66795862055
37807480399323,71105329231
32146474794536,55055055973
25513712398394,56075541543
14449365346203,55228475502
82484311618001,70554950022
34309540217627,31190051021
94312606099957,63797839634
12889672508035,20975761239
65012305574195,83109435976
82484311618001,98759356328
68312882938921,57446671807
91166863731899,75599291410
35810129552383,33808499373
27745130881963,98228196287
96252915496527,28798663509
38045647514401,92260527055
20077990191341,77727825496
59108194804780,47338801351
37698948044599,14173926389
20077990191341,83030722904
72940236893833,81490905469
55841356143005,86967872128
34309540217627,66775964762
39280180505111,55808750407
82011566347608,95712971653
41917072548596,58585933477
31032450253537,65525715386
77948010861427,73521849001
37807480399323,33472277350
33348500404737,64589907881
14449365346203,73974977580
85833961954628,72377658255
82874747428016,18717508662
82165497775159,29985663796
35810129552383,30143036797
39280180505111,12107309767
65584843227507,72351884313
18281739518582,11913789917
82851329951625,12540942605
24213037007828,82859810246
36165256900022,87974545868
72465950607081,42625175337
93922386015918,33886336345
59191751694955,70253637186
68773749662947,47091655337
36165256900022,44608824369
41418339362464,43820841108
85833961954628,85184981871
92472164654253,78061753730
72465950607081,34934380254
35810129552383,83660321985
79522914976349,83509508122
32446416049734,41671026635
55841356143005,50600297336
68773749662947,89033562042
29985749885620,57521883852
98350280848017,17320870495
82874747428016,32570404586
80294934452936,78930673957
55841356143005,18811582501
94823868628552,72027836688
74549080594929,49128737982
80509909102767,55979974052
79522914976349,84494913412
52353336284687,69879895461
92472164654253,22890189768
33627455438980,50236159892
24213037007828,50352760711
24366148453943,32353769544
38045647514401,76744079750
94823868628552,34100562374
56114895756964,44917781206
49341182316212,38697290490
12889672508035,21982689734
72465950607081,62277287332
41418339362464,38862682448
96446561698593,41360973381
68312882938921,13384002773
94823868628552,16664941745
82561615894649,33751647153
34309540217627,85448180272
82851329951625,23903810574
92522664749144,83127329383
20077990191341,86507089923
83278808046270,75975212127
61303513933329,74265057532
72940236893833,50833332945
94312606099957,49865040073
83278808046270,48023899391
65012305574195,55098499341
56114895756964,51555069832
41418339362464,59766091566
35810129552383,47691425828
72465950607081,64085836118
29985749885620,90119020167
59191751694955,12531448995
72465950607081,10030899220
41418339362464,71949322131
41418339362464,25712916201
24213037007828,14075815371
82484311618001,64369793249
79522914976349,37810234499
62668877819131,88825109544
94312606099957,28611150154
98350280848017,97417358765
62668877819131,19254376202
92522664749144,36274131884
82011566347608,68074411318
85443217227750,56984947092
96758550393062,53801512340
31032450253537,67138195239
32146474794536,37556780333
33348500404737,44993244947
47826093703467,86638411781
25513712398394,66610718190
32446416049734,46478999407
97990733908995,17512138411
80509909102767,98179288540
97534969517714,32014599573
97534969517714,57478262822
32446416049734,59657630528
68312882938921,34565511163
68312882938921,92117256613
68312882938921,17660666554
21656594657176,13516376286
61303513933329,33720993306
72940236893833,11583062280
33627455438980,27246018185
53902059683323,86518244199
37698948044599,85943659074
75879460602581,49764241813
61921603224803,92569505117
31032450253537,78757287568
80993060686527,99426314625
49341182316212,94664799293
32146474794536,63441036743
68773749662947,34824523495
36165256900022,75940616513
97534969517714,39270727201
74549080594929,86117454897
64411873825172,78998733533
62668877819131,44641784344
37807480399323,81334121271
46097289636674,72705460160
38045647514401,22491342827
65584843227507,99893204794
31032450253537,21178463454
74549080594929,25532396311
36165256900022,14883961217
32446416049734,32070205828
37698948044599,81655268512
25513712398394,71717786940
97534969517714,13853110244
41917072548596,29035235962
31032450253537,93840132084
80509909102767,39322400572
38045647514401,40372455804
62749743857167,38441270633
82484311618001,43873416918
94312606099957,51202298486
14449365346203,74588451865
14449365346203,52375034952
68312882938921,55822803586
38045647514401,26794889905
59641810724473,72157948544
61303513933329,28897093046
25513712398394,16458606173
31032450253537,27412592358
47826093703467,60007919299
77363555522414,51865369266
47826093703467,40566470404
21656594657176,64832086937
21656594657176,19154267549
93922386015918,65790845270
39280180505111,77663006324
33348500404737,54373783744
92472164654253,80766289680
82622589316584,73610865392
58380936692239,74532289249
32446416049734,16329466099
37698948044599,99597707514
33627455438980,46800438466
82851329951625,22534215490
77363555522414,83400097566
46097289636674,68227037418
84419120657576,78975696922
32446416049734,47882010993
17930212248350,85604607970
95660750107841,41500611139
82011566347608,23202219930
77948010861427,48722167857
20077990191341,65058357432
33627455438980,49784451143
29985749885620,31868638758
55841356143005,55346928895
25513712398394,15556775200
33627455438980,93389767780
79522914976349,57798037548
14449365346203,32338904171
32446416049734,95260531330
59191751694955,19497361320
75879460602581,77124511848
96446561698593,50385391814
92472164654253,64884284231
83278808046270,68821500892
94823868628552,22691885247
20077990191341,17745406694
82874747428016,75947264636
56114895756964,25564289066
41418339362464,29475985136
91166863731899,70722845367
17930212248350,72166011411
78376027409410,87630130894
92472164654253,23533488068
96446561698593,97799966395
82165497775159,31004243984
29985749885620,28916734226
24366148453943,44400568692
79188359316833,83655395134
61303513933329,43293379081
36165256900022,31205978208
20077990191341,83827715966
20077990191341,95593214643
14449365346203,11835518047
29985749885620,34635246697
64411873825172,16917668421
25776742292783,51746457485
47826093703467,34419184953
94466310402991,55631702290
49341182316212,10688255103
68312882938921,76563513819
82011566347608,24832421495
56114895756964,16468714112
82561615894649,30574750609
92522664749144,49199469146
92522664749144,33546977051
85443217227750,91003549916
69595295206961,19932729433
59191751694955,31300116376
14449365346203,36096246913
41418339362464,68451780174
53902059683323,37201557189
37807480399323,59172120000
96252915496527,80139400802
55841356143005,64824834156
82622589316584,12285710574
32146474794536,78295144131
33627455438980,22409689312
25776742292783,35080546559
68773749662947,81294268008
36165256900022,29104505525
55841356143005,48185068009
59191751694955,14665854517
94466310402991,32811225965
49341182316212,92948710292
97534969517714,52234394032
97990733908995,58390639829
94823868628552,96059679897
32146474794536,59094649147
68312882938921,37659527094
74549080594929,13345128933
19340753971102,98236532157
55841356143005,82045581890
35810129552383,48241050554
40118078390691,44735564629
93922386015918,59765945421
97811619447236,48337271696
21656594657176,77808574065
25513712398394,80047342876
18281739518582,95711450196
46097289636674,84778908890
96446561698593,47989901558
25513712398394,93061131882
92522664749144,94269963333
24366148453943,98874450515
27745130881963,83389083225
80294934452936,11255218800
80509909102767,80619520550
33348500404737,96682921559
65012305574195,88735183648
59641810724473,51945741793
35810129552383,40100290551
38045647514401,25067778589
24366148453943,68127050474
58380936692239,23290452599
27745130881963,97253246423
97534969517714,46547336420
75879460602581,12851469287
79522914976349,11740547097
40118078390691,99482320313
21656594657176,16499230911
41418339362464,65024320121
65012305574195,84825873914
82874747428016,32710978215
75879460602581,54311109884
55841356143005,56182201096
33348500404737,51518293294
94312606099957,46166375169
53902059683323,88770507366
14449365346203,26842616608
94466310402991,12047568634
45295288702545,56632840120
97811619447236,16034914483
68773749662947,67901725572
80197117608063,89524793821
80509909102767,56818556667
96446561698593,44461605490
68773749662947,37870881392
61921603224803,55741255857
72940236893833,34303497060
32146474794536,52807115553
94312606099957,15413848087
83278808046270,71279272901
36165256900022,88928033826
64411873825172,78797050645
29985749885620,94339086517
77948010861427,67723438273
80197117608063,10948354485
91166863731899,24125728975
31032450253537,96385392656
79188359316833,88548234713
64411873825172,96285459453
41917072548596,36125387440
29985749885620,23702777743
68312882938921,47176671728
61921603224803,44471694566
52353336284687,58936982828
80294934452936,92957285359
97534969517714,76577944361
45295288702545,66936627767
24213037007828,30078033819
31032450253537,45905176099
80509909102767,33144298682
10583135150296,30214358960
54815793842573,29045622520
31032450253537,26927919195
41917072548596,61798843716
95660750107841,80181898158
68773749662947,19150318150
82011566347608,83658624665
92522664749144,98064503855
62749743857167,59812805401
96446561698593,83658843325
68312882938921,23070828674
80197117608063,43171179262
41418339362464,27852537474
45295288702545,44024967280
91166863731899,57766977153
82874747428016,78617556101
55841356143005,16357800019
78376027409410,22861383731
36165256900022,34787971282
39280180505111,48221990450
96758550393062,51863757970
92522664749144,69510412391
12889672508035,79686588045
39003021370379,10930192044
85443217227750,97222160944
54815793842573,72859710251
68312882938921,78061644086
40118078390691,55223823354
37807480399323,39133185711
61921603224803,41035284112
95386174431158,81449225734
80197117608063,77292212634
52353336284687,11508818651
74549080594929,13106112458
93922386015918,26048984127
39280180505111,67884146235
29394446117338,42758877100
96758550393062,98162896003
34309540217627,27126363969
25776742292783,32556979801
72940236893833,40411302931
29985749885620,10999385326
75879460602581,30928727566
59191751694955,57891744095
68773749662947,54909633867
65584843227507,19624642394
19340753971102,28748953298
79188359316833,79103114248
21656594657176,40187119551
97534969517714,90058712199
82484311618001,16124709800
85443217227750,86177898708
65584843227507,52426928626
91166863731899,81891148406
69595295206961,10234927306
96758550393062,18300128436
61303513933329,74752618449
18281739518582,44767175099
