CPF,ID,papel
22116542787,24,lenhador
79714032847,302,mochinho
21888029477,11544,mochinho
90650659734,24,heroi
81897722571,11081,banqueiro
41565799303,508,banqueiro
34965790936,120,mochinho
79582609651,1433,figurante
96634683490,693,lenhador
70075352879,1900,mocinha
98759595535,70,heroi
18911782173,1647,lenhador
64576688335,671,mocinha
84453214599,425,mochinho
55865731592,557,mocinha
17361976906,557,lenhador
63827401259,9833,lenhador
69993646856,243,banqueiro
36325048581,302,banqueiro
26692775150,322,ladrao
11581798567,9016,lenhador
88652249402,1809,heroi
38678239824,6466,lenhador
56672477631,4614,figurante
58857212613,9016,mocinha
24906186993,11635,mochinho
54171918124,1429,figurante
84834186662,2841,assassino
99755217931,9016,ladrao
81454675114,9476,figurante
62066227769,2067,lenhador
77381628542,1824,mocinha
21263319996,24,mochinho
16325713872,122,assassino
94767641629,616,assassino
30849546950,1809,ladrao
74538614283,12211,figurante
11046524837,13654,figurante
41880111186,10647,mochinho
32432429477,4614,heroi
33317165784,161,figurante
66864613745,1433,lenhador
81291004741,508,banqueiro
15336553871,10867,figurante
52983569576,14128,mochinho
15580170561,243,ladrao
41407164296,167,assassino
41992891753,955,mochinho
62430872894,421,mocinha
42924376662,421,figurante
60376565452,98,banqueiro
92633457516,9532,banqueiro
42541052157,557,ladrao
93386075540,2048,mocinha
99275936675,508,lenhador
99443595803,310,assassino
37675505472,129,ladrao
19663594900,161,mocinha
89392151331,12658,mochinho
77886198055,6466,ladrao
76033032144,425,mochinho
81701296904,302,ladrao
11528273240,4614,mochinho
47598630974,10590,figurante
90398969982,65,mochinho
77124217819,869,banqueiro
75396063878,672,mochinho
51177732893,161,ladrao
11151238142,1809,assassino
45556115344,10992,mochinho
88472806736,12658,figurante
58502489941,6466,banqueiro
44603502498,9833,ladrao
81375349488,557,assassino
68097588728,2048,mochinho
25564535558,12211,ladrao
36190663628,10625,assassino
11034762469,176,figurante
28989744562,129,ladrao
25370376386,1999,lenhador
53958328844,14128,heroi
73286487439,9833,lenhador
67033487147,9532,ladrao
54384256441,17774,mocinha
29258298813,11544,ladrao
45299431352,9506,mocinha
86530316751,10625,assassino
65581585841,13654,assassino
81034254933,1429,ladrao
46740862942,24,assassino
21161664679,310,assassino
85461053541,11544,figurante
60287780876,693,lenhador
99191885090,129,mocinha
97113010424,12211,assassino
35828793941,161,mocinha
58049679533,302,heroi
87684963229,508,banqueiro
15998269933,652,lenhador
13840191609,9741,heroi
24277002744,9806,mochinho
74795968367,1429,heroi
63230632287,2575,heroi
16704248553,786,heroi
54575775382,1574,lenhador
49384481913,652,lenhador
24324188957,869,lenhador
51020249375,129,mocinha
68240242743,1921,mocinha
91697758021,652,assassino
64157947304,2114,heroi
68269746728,10647,mochinho
19437167605,9806,mochinho
98670713917,4247,banqueiro
96088989573,2675,assassino
32607448611,22,ladrao
29673164018,9833,banqueiro
33195710378,322,assassino
29257132988,616,ladrao
85765854316,1921,lenhador
16443529263,9532,heroi
37078435528,2675,mochinho
58363379896,1824,mochinho
80744682792,9806,assassino
40302238584,2059,heroi
52770156504,14128,mocinha
62066619180,10647,figurante
33489571952,98,heroi
94836999857,1574,figurante
71940110609,786,heroi
92894072258,310,banqueiro
50584180885,2048,heroi
40126652316,9741,mochinho
41354085345,11635,assassino
77178577632,70,lenhador
97471012237,1999,mocinha
13249471058,10647,lenhador
86266177381,122,heroi
14984429865,634,heroi
89936823989,1574,heroi
69918706046,9741,banqueiro
96432321878,98,assassino
46064159236,129,ladrao
81094982263,1538,mocinha
53513464339,22,assassino
41274296397,1647,heroi
33826028972,869,mocinha
93632165501,19457,ladrao
45073503898,12211,mocinha
79924090198,4614,mochinho
98985495618,129,banqueiro
28828782157,10647,lenhador
32525184915,10992,mocinha
84285245232,1921,heroi
37300135554,22,lenhador
25634815864,616,mocinha
33453125398,616,mochinho
78491654653,167,heroi
73339533423,14128,assassino
30089908876,4247,lenhador
69415454530,616,mochinho
69828312322,652,figurante
36624307331,10625,lenhador
32557756529,2067,assassino
35252552362,4247,mocinha
95660954959,17774,mocinha
39638086656,652,lenhador
68893669725,9741,mocinha
99365944863,129,heroi
15360317998,818,lenhador
72298517630,77,heroi
41177470088,955,lenhador
32276582950,14128,figurante
83750696946,9833,heroi
17219319925,768,banqueiro
32791161716,2048,mocinha
48080411258,302,mochinho
70696304353,1999,assassino
55163183313,9741,lenhador
58614149961,671,figurante
14404748708,322,heroi
75373964574,310,figurante
95347312401,557,assassino
79862625437,120,assassino
33997678923,19457,mochinho
25121788175,869,banqueiro
41421321601,10559,figurante
82143231968,11081,ladrao
46832684787,1538,mochinho
95157970675,1824,mochinho
63310855781,6466,heroi
72967367917,24,mocinha
63035385365,1538,assassino
27164270431,9806,figurante
72003545039,6466,assassino
94489496171,9016,assassino
97394604160,693,mochinho
26885325325,671,mochinho
80107411620,322,figurante
15160165549,70,ladrao
99040444887,869,banqueiro
36090944478,1824,banqueiro
39374261778,13654,mochinho
43052166984,9806,mocinha
59575830974,1574,mochinho
21133736134,322,banqueiro
89476498542,652,assassino
32570157674,425,banqueiro
92590080009,11544,figurante
70423196612,9506,mocinha
51378148785,9833,lenhador
11711198948,17774,figurante
36003000623,98,heroi
22468370978,869,lenhador
10128828728,9806,mochinho
73066141188,1429,mochinho
19634612046,2841,lenhador
26323366951,11081,assassino
37424130631,10647,ladrao
95979501209,693,assassino
50529175794,9806,banqueiro
84533622127,425,lenhador
62947642634,6466,assassino
25697356081,818,assassino
70190729775,17774,assassino
38841974735,670,mocinha
13494255788,12211,assassino
85363393382,2067,assassino
57598628992,1647,ladrao
30277878636,1647,lenhador
73852802624,98,ladrao
40728333825,65,ladrao
75070345481,9806,heroi
61375981593,671,assassino
10388182744,652,ladrao
29128771226,176,lenhador
98067849554,24,assassino
93641030990,1647,mocinha
40841687633,671,mochinho
41097955287,10647,assassino
40334872887,869,mocinha
40011391015,1824,mochinho
25888721287,1538,lenhador
37011474709,2067,figurante
57015880329,14462,assassino
48971111374,11081,banqueiro
16566858635,302,ladrao
51305451045,120,mocinha
58259320729,6466,mochinho
62283230906,818,mocinha
80822797258,616,ladrao
85117341982,652,mochinho
88127066130,176,heroi
35548569920,14128,heroi
30025674008,670,figurante
85906240873,1809,banqueiro
82623011885,557,banqueiro
92970227749,9741,heroi
78641306227,19457,ladrao
91985712323,12658,ladrao
28761354416,17774,mochinho
71661997577,9016,banqueiro
68484305641,161,mochinho
37214080399,1647,ladrao
93014747433,1647,mochinho
71025251170,9506,lenhador
56790721551,2114,figurante
22193836840,9016,assassino
62027380435,243,lenhador
84682775958,557,mochinho
94109046318,98,ladrao
82788306606,167,banqueiro
26997206116,310,ladrao
61663550280,13654,mochinho
77883259463,1999,mochinho
42923652013,13654,lenhador
17748123073,9741,lenhador
26289775292,24,ladrao
54194161657,634,figurante
33963871971,1647,lenhador
37049023433,161,lenhador
27609043728,9741,assassino
57893114974,1538,figurante
76045851592,11544,mocinha
38960595407,634,banqueiro
21280715305,302,assassino
63698224476,176,banqueiro
59585997916,786,mochinho
58352253915,670,lenhador
72427322962,8920,heroi
19442840176,1647,heroi
55224921494,4247,lenhador
23767325412,161,banqueiro
44551651162,10567,figurante
14850848719,553,mocinha
56599272567,9476,lenhador
36388445942,693,mocinha
58358456960,10567,mocinha
44371491752,129,ladrao
85900302749,869,banqueiro
83652259334,1999,mocinha
92389403564,10647,figurante
95928053160,322,heroi
45365058326,670,mocinha
23020120357,693,heroi
30599377109,120,ladrao
92652728322,2048,mochinho
10240808660,12658,mocinha
86274285722,10559,ladrao
30724056669,2575,lenhador
71843719300,10867,banqueiro
15182145440,2575,mocinha
87085911081,421,heroi
33541105565,768,lenhador
40311930728,11544,mocinha
42340345868,12658,heroi
51598756795,10867,ladrao
23415818522,553,assassino
15814505236,1574,ladrao
58952799790,1433,lenhador
38898538225,1999,lenhador
64571787916,9806,mochinho
28372350870,13654,lenhador
80560824204,12211,heroi
36189134885,1999,banqueiro
86763882529,9741,mocinha
27205837887,8920,ladrao
20974368213,616,heroi
26019127860,2067,lenhador
61761936253,12658,assassino
97471884561,10625,assassino
97913650202,768,figurante
26940832049,1429,banqueiro
57931825047,161,figurante
72330630656,2059,lenhador
77220680684,161,lenhador
30108930786,70,banqueiro
40658362700,616,ladrao
39556447899,1900,ladrao
90665825254,553,ladrao
61358957113,1647,mochinho
99279102078,634,lenhador
95057034528,1574,ladrao
12897105341,2675,banqueiro
74863850836,12211,assassino
94708091858,672,lenhador
43250522303,693,assassino
59873764444,11635,lenhador
81446373396,243,assassino
37990921715,557,figurante
55077741385,10992,figurante
28398108908,672,figurante
89016419370,2067,banqueiro
44069937686,4247,assassino
13996093311,167,mocinha
95991758941,19457,ladrao
58220931880,955,lenhador
68438004923,652,figurante
31994941425,161,ladrao
32559550636,14462,mochinho
41930789339,1824,ladrao
74231372014,11081,figurante
57672356969,955,figurante
85367021951,1999,figurante
61536192795,70,heroi
35354160523,4247,assassino
52920171125,9506,figurante
83761038299,9806,mocinha
61944145287,2059,ladrao
98653018233,4247,figurante
30955432588,11635,assassino
76802407308,70,banqueiro
58044279137,14462,lenhador
34911750426,1921,mocinha
28301858567,243,heroi
74911287716,869,mochinho
21410948456,10567,figurante
23122202255,14462,figurante
72986922593,1433,assassino
38376930507,22,mocinha
52833612688,19457,banqueiro
17302439285,2059,figurante
70881908191,167,lenhador
88258258578,869,lenhador
66745523991,167,banqueiro
41360806502,14128,banqueiro
65096168016,9833,ladrao
42775606896,77,figurante
46955033715,553,assassino
14369578921,10567,lenhador
80136217986,161,mochinho
74021904804,77,assassino
98693403093,9833,mochinho
52769984826,2059,figurante
29591055161,768,lenhador
40078156753,9506,heroi
55397944210,12211,figurante
95013684390,2841,figurante
92490403538,9506,mocinha
12025566088,768,ladrao
13853139075,9476,lenhador
95548832340,10559,lenhador
75161544188,98,ladrao
83569118767,310,figurante
65168660582,11635,mochinho
89384077193,11635,heroi
70794414933,421,banqueiro
77935183331,1538,figurante
42680096625,508,heroi
53154102157,1999,ladrao
40772311158,1429,heroi
19399562238,122,ladrao
32908572484,176,mochinho
64222651761,161,heroi
25850651268,302,mochinho
63586474672,9506,lenhador
20250202207,508,mochinho
19692625827,14462,ladrao
94307394085,6466,figurante
89173179563,1433,mocinha
38050266185,167,assassino
47445943714,634,mocinha
76239533064,2114,figurante
22994574026,310,ladrao
55725330719,1647,ladrao
35873310577,786,figurante
14971380906,1824,mochinho
90977316727,10567,lenhador
37204510413,2841,heroi
15034132254,22,assassino
74969756020,1999,heroi
36402793817,161,figurante
20679285817,553,mocinha
42012689501,1999,ladrao
50517732772,1574,figurante
85286421734,9476,ladrao
18434590410,10992,ladrao
51472397069,4247,lenhador
40388595354,1429,mocinha
58121812960,508,heroi
93293812248,14128,ladrao
70886587564,10625,mocinha
34950304510,672,lenhador
94483015447,616,assassino
67791111156,10625,lenhador
84553349089,9741,figurante
46965087969,77,mocinha
23146641471,670,figurante
20237186123,818,heroi
91295959299,2067,mochinho
52866581083,12658,lenhador
84939567296,2114,assassino
12631514351,121,banqueiro
31909861159,9016,heroi
27804983845,10647,figurante
10039675292,9806,mocinha
42033148789,9833,heroi
50809798314,2841,mochinho
16903407353,22,figurante
43456773460,70,ladrao
98059439825,243,mocinha
40583571657,121,heroi
19307263578,425,mochinho
75993884671,2575,banqueiro
70494695488,671,assassino
13218736059,9016,lenhador
89773705355,122,figurante
52672255780,8920,banqueiro
91249270939,1647,mochinho
81663475038,129,heroi
93757455087,1647,banqueiro
62079754971,421,mocinha
98818778079,70,assassino
65230940956,121,banqueiro
87883030956,10567,assassino
39360773453,24,lenhador
83021930525,70,lenhador
23002731338,10590,banqueiro
92371340260,508,figurante
85977617931,121,lenhador
17314878650,10559,banqueiro
56229242237,19457,ladrao
69834359682,77,figurante
19145891477,129,lenhador
65877190683,98,lenhador
99641850427,9806,heroi
96957604739,11635,figurante
72186624407,11081,mocinha
25961368327,869,heroi
93829458995,310,mocinha
81272876791,634,banqueiro
67620516831,553,figurante
77415358106,10625,heroi
96567609108,2675,heroi
67499222033,9506,assassino
40831508406,11081,figurante
20123090323,4614,banqueiro
24463474663,11635,figurante
77702488524,1647,lenhador
72029626185,14128,lenhador
75386100708,9016,mocinha
44523217904,818,banqueiro
86162742707,634,assassino
84212170997,176,lenhador
95668630436,1921,mochinho
87355416205,8920,lenhador
63830966100,120,lenhador
83574477817,310,mocinha
33545617879,6466,ladrao
82222772857,19457,figurante
42747476197,98,heroi
91819939448,508,heroi
31837584476,11635,ladrao
93625895473,161,lenhador
83560668233,11081,mochinho
29990688765,818,heroi
35351066625,425,banqueiro
13520139221,6466,assassino
10126250167,1900,mochinho
75611156351,6466,assassino
71472639143,65,assassino
63502034356,24,figurante
69919028622,869,mochinho
33187621753,1433,figurante
81710778569,9532,mochinho
68738049949,13654,mochinho
70252416354,8920,ladrao
97939859892,121,mocinha
34709642962,322,ladrao
16855297922,786,ladrao
95125112771,14128,figurante
46590740491,1999,assassino
46447941930,421,heroi
62130041436,10625,ladrao
16787141646,2675,mochinho
50375671923,24,figurante
70297968303,122,mocinha
97071455056,243,ladrao
91781117482,161,banqueiro
91869139127,10559,heroi
51539635491,425,assassino
19692963573,11081,heroi
12188922880,955,assassino
57609190793,1574,ladrao
92600716411,1538,ladrao
70121891327,70,figurante
15863853908,12658,mochinho
41784268094,2067,banqueiro
44671381589,818,banqueiro
96079244573,65,mochinho
61171842861,10867,figurante
87349863143,11081,mochinho
21171657574,786,banqueiro
64768402062,243,mocinha
85775729389,9833,heroi
93474416370,129,mocinha
97518836081,14462,ladrao
33045417595,10647,mochinho
93597881829,1647,ladrao
42785563141,955,lenhador
76890445694,10625,heroi
15101967003,8920,figurante
77846903000,120,assassino
62899901448,9532,heroi
40111189926,8920,assassino
32382831819,10647,mocinha
57476358156,1824,mocinha
18986036231,2048,heroi
47044630890,508,heroi
80991639707,9741,ladrao
74035999299,818,figurante
62180835842,786,ladrao
90770806286,11544,mocinha
90501711974,19457,figurante
58588901292,9373,ladrao
53253890153,10867,mochinho
38883932870,10992,mochinho
43881213053,17774,heroi
85713397055,634,ladrao
22572524075,1921,ladrao
74182870651,9476,mocinha
33637997181,2059,mocinha
65730435975,10567,ladrao
14733135932,122,mocinha
72912394127,2059,mocinha
72651767345,425,banqueiro
61198495188,4247,ladrao
24494831078,14128,lenhador
73688115006,1824,lenhador
39729165560,98,mocinha
29163299793,10992,heroi
31642362409,10647,lenhador
31888455130,243,heroi
11561523010,10590,mochinho
54933242846,670,heroi
33886020711,10567,mochinho
33863627562,2067,ladrao
94006998110,9373,figurante
96327733787,1538,heroi
39583810384,10867,ladrao
24041717414,10992,heroi
29931626089,2575,banqueiro
84243119413,121,heroi
86331498370,11544,banqueiro
87915631231,11544,banqueiro
74933883755,176,mocinha
63925447360,1900,heroi
77208120986,1574,lenhador
21437609747,14128,ladrao
66708797485,12658,banqueiro
82309787463,616,mochinho
29123300936,1999,lenhador
39019806469,24,mochinho
12728467808,1433,figurante
24870000695,955,ladrao
84244157161,22,assassino
51691423593,10559,mochinho
28103564627,693,mocinha
84786369211,2841,figurante
47969012141,10625,banqueiro
18355523372,12658,banqueiro
40032555154,10625,heroi
88279138226,2067,ladrao
81285199480,818,heroi
77350040242,77,ladrao
79379602492,1429,banqueiro
98963155118,65,lenhador
35767152643,19457,heroi
55852108041,17774,assassino
58274316912,2114,assassino
33588270751,818,mocinha
11833978946,2575,ladrao
27442969742,1900,figurante
25196595065,2114,mochinho
88449969569,77,assassino
77238130018,786,ladrao
59167546681,310,mocinha
71028541560,10590,figurante
91145179379,243,banqueiro
80262244400,1900,figurante
16076398554,70,banqueiro
20313506677,1647,lenhador
69924210823,9833,ladrao
91806744133,24,mochinho
34645047370,2059,ladrao
66464900185,8920,mocinha
86227400543,9016,lenhador
35309828968,1999,figurante
34362729155,2841,figurante
39550443902,9373,lenhador
28674209524,1574,heroi
59905758517,1809,figurante
72620211125,302,mochinho
69483228075,8920,mochinho
30870307718,768,mocinha
36257581076,693,banqueiro
90617733078,2067,heroi
68086597334,10992,mochinho
14573584484,122,lenhador
48517456782,2575,ladrao
79352119892,1921,banqueiro
80103207930,634,assassino
76019662569,2114,lenhador
11501664836,421,ladrao
74309373714,1900,mochinho
72068958639,310,assassino
81073689485,122,assassino
66625825776,10567,ladrao
47616545058,10647,mocinha
42635345124,12211,mochinho
68736493941,553,banqueiro
68443500556,9476,heroi
61316125587,1999,heroi
71390678853,869,mochinho
86373354315,1538,mochinho
15786243274,818,mochinho
89479785432,9806,lenhador
37565704446,768,lenhador
43889258208,672,assassino
92830538740,10647,banqueiro
67014625985,22,mochinho
62137440437,616,heroi
59656284863,11081,banqueiro
70129577198,1824,ladrao
88995724653,421,assassino
77038913433,10992,mocinha
99581143370,2067,lenhador
32517911569,1999,assassino
55395132465,120,lenhador
11303271015,243,lenhador
87552345585,176,mochinho
74582192547,9806,heroi
61110749048,121,ladrao
34830320526,10992,heroi
22039246354,9741,assassino
59121150588,1999,banqueiro
63133099573,2114,mocinha
68974653280,421,ladrao
19400394141,425,assassino
12922741835,9476,mochinho
77639319310,243,assassino
14790509432,652,figurante
59942221056,4247,lenhador
46495909981,2067,mocinha
11455066245,10647,heroi
67158132861,98,heroi
71654540278,167,mocinha
90962059240,2575,ladrao
87620807471,161,figurante
55837180765,869,mochinho
38822921597,421,mocinha
66795313182,2048,mocinha
54424259888,310,heroi
80909320878,161,mochinho
23597065973,11081,figurante
17985232124,302,mocinha
85327224214,869,mocinha
97431159212,1538,banqueiro
76019562547,2114,assassino
64634486376,65,heroi
78321328349,13654,mocinha
54902035441,818,mocinha
37842368222,1824,lenhador
51011707587,955,mocinha
62529708285,508,ladrao
86989471163,671,figurante
16975108571,167,banqueiro
57452131594,9373,assassino
57565084068,508,mocinha
48357021609,122,lenhador
46459748300,2059,ladrao
98695328580,10590,lenhador
93913238386,9476,assassino
74247177089,2067,heroi
89591023529,2675,lenhador
47092801906,13654,mocinha
78990461966,2575,mochinho
10804212712,1574,assassino
90681322812,4614,ladrao
79440845522,9806,mocinha
53947176911,9373,heroi
31615083047,14462,ladrao
22954627389,425,banqueiro
36848233472,129,mochinho
30371259003,122,assassino
94483607928,19457,figurante
58061703129,672,mocinha
61887617561,2059,figurante
73451622582,2575,figurante
86121719324,1824,heroi
80633572604,77,figurante
19143029396,553,mocinha
98909443979,10625,mochinho
36338558107,693,mochinho
31496482720,10559,mochinho
98490292830,11081,assassino
18444406386,768,ladrao
53361943793,167,lenhador
85273509294,24,mocinha
83704559967,1429,figurante
79651218253,10625,lenhador
75335243249,768,mocinha
24670518884,1999,mocinha
90540932983,9806,heroi
15038079202,77,mocinha
80885678229,24,mochinho
71708538760,786,banqueiro
35877838334,243,lenhador
56851477193,6466,figurante
38492988849,129,mochinho
41387978757,768,mochinho
84640793364,4614,banqueiro
56258105263,671,heroi
50341372399,167,lenhador
92853549660,693,figurante
50592218741,786,ladrao
58254532906,161,ladrao
30995884882,310,figurante
60822214638,129,ladrao
39523610106,17774,ladrao
72937978932,19457,heroi
36813699435,10647,mochinho
51601314805,12658,assassino
46087015463,2841,heroi
38796996674,1538,lenhador
62848592505,1433,figurante
93025861284,672,heroi
67617831463,1824,assassino
26078193387,9532,mochinho
50192275276,98,figurante
44289001159,2575,figurante
17018098358,322,heroi
36530612700,9532,banqueiro
62578151801,129,banqueiro
34291019202,1824,figurante
37871277509,98,banqueiro
95511567067,2675,lenhador
85854486112,13654,lenhador
67400977664,11544,lenhador
19069981723,1538,ladrao
25852423007,421,mocinha
51044480435,508,heroi
20593404006,1999,heroi
63196300783,14128,mocinha
25649288991,2575,heroi
28012443523,1538,banqueiro
11547047436,10625,figurante
48102528077,2575,ladrao
81723881014,1538,mochinho
51117306029,17774,banqueiro
28982385773,2059,figurante
15320226154,616,banqueiro
62257874181,693,ladrao
81473839553,2059,mochinho
94737904095,9532,mocinha
64615851593,22,ladrao
98438656734,1429,lenhador
76724699449,421,mocinha
31188247063,10559,heroi
32012769355,671,mochinho
40645196306,672,lenhador
69615657074,9833,banqueiro
45434070581,693,ladrao
47867893692,557,banqueiro
69135068409,11635,banqueiro
45088669961,2114,heroi
49170052773,8920,assassino
91253152708,9476,lenhador
39561536531,1538,assassino
50257522962,557,lenhador
34027080240,1809,assassino
19586468175,1538,lenhador
20605073179,9476,lenhador
93908732388,10625,heroi
10353503168,1433,assassino
59224646797,13654,ladrao
21966609800,24,mocinha
91928150463,2841,heroi
34081292657,9833,figurante
16182240752,9373,mocinha
30139644870,1429,mochinho
89972409652,634,heroi
33781350742,1824,figurante
16539403993,10647,lenhador
21670242567,693,banqueiro
73202665129,670,lenhador
68630324838,243,ladrao
34694516483,1429,assassino
19664503591,19457,figurante
88119852378,9833,banqueiro
96175944160,553,heroi
36412415792,1921,banqueiro
88339991120,652,figurante
15258109193,693,lenhador
65520155124,9806,assassino
15471318926,1647,banqueiro
99848900033,2048,figurante
95667373277,6466,ladrao
14005763223,176,mocinha
70843446561,98,banqueiro
56182331781,167,mochinho
73599216177,2114,heroi
91960473082,9016,banqueiro
88563088693,634,banqueiro
75497696376,2575,ladrao
49049121670,672,lenhador
35376519504,10559,mochinho
13738643590,869,mochinho
16449039753,10559,assassino
17665651185,4614,assassino
31253729143,22,mocinha
12260336725,9833,mocinha
72052448676,310,mocinha
38328230837,818,assassino
78390434701,1900,banqueiro
57592801736,955,mochinho
76307862003,98,heroi
28674448484,421,heroi
86887932410,2675,assassino
35436878813,302,heroi
11155956206,553,mochinho
32779983041,2048,mocinha
64701334801,11635,heroi
70397535897,310,ladrao
16398846216,11544,mocinha
96756095311,652,assassino
72024265720,2114,mochinho
28129591444,2059,lenhador
13784076828,1433,banqueiro
37982297874,17774,assassino
93916560388,1824,mocinha
52341952024,9016,banqueiro
82944850321,167,banqueiro
42199684536,8920,banqueiro
12172432082,13654,heroi
32461820586,14462,mochinho
88292103344,167,heroi
35776516775,22,mochinho
98960822168,421,banqueiro
53488523592,768,assassino
97612461166,8920,banqueiro
61148771567,167,ladrao
67815236856,1900,banqueiro
90466478988,10867,assassino
79667893317,122,mochinho
88010293122,11081,figurante
85471521800,1921,figurante
85631426838,12211,lenhador
92151163354,19457,heroi
45222894366,10992,mocinha
65070648298,1433,lenhador
92964629379,9833,assassino
41853894937,10647,lenhador
31652905441,10625,mocinha
88756212726,11635,assassino
98606714388,508,ladrao
71265554618,11544,ladrao
12783332835,10625,banqueiro
52907759412,12211,figurante
81939747104,167,heroi
44211519194,10867,mochinho
64190946286,9506,banqueiro
22608649427,2675,mochinho
57659653904,302,assassino
13046676070,161,assassino
21869873430,869,assassino
22752561594,9741,assassino
64714609109,13654,figurante
63980344501,10625,heroi
56623916396,70,mocinha
32838302999,2048,lenhador
99373465322,70,figurante
29217180508,13654,lenhador
33421028646,122,banqueiro
54141668704,176,lenhador
21409362760,869,mochinho
24328751281,1429,heroi
22530247413,1433,mochinho
45291276166,17774,assassino
70440704661,1824,heroi
76080606823,421,ladrao
32478375748,634,mochinho
69827153856,24,mocinha
30258804754,818,figurante
37274812468,302,banqueiro
82664449635,13654,assassino
16524494130,10867,mochinho
83459605734,98,mochinho
23542028314,2114,figurante
63548079915,9741,mocinha
46079175621,2067,heroi
88241275848,14462,heroi
41270481447,2048,heroi
86636546897,425,mochinho
86989931365,2114,heroi
10147934321,12211,mocinha
30822144319,70,mocinha
66279841358,9506,heroi
55147917586,616,ladrao
66554146352,6466,banqueiro
73501856469,672,ladrao
67336412760,9741,mochinho
27722167305,2575,banqueiro
77323640577,693,mochinho
77084794434,1809,figurante
96911600143,11081,mocinha
79062282878,9506,mocinha
19675281278,24,ladrao
94102336384,818,mocinha
62192691706,670,figurante
29668744591,768,mocinha
10983737027,955,lenhador
99649039088,10567,ladrao
11335225333,616,lenhador
98560922054,13654,heroi
92142940855,6466,assassino
67946531709,1921,lenhador
80235679782,1809,banqueiro
81108117313,9532,mocinha
67951320740,77,figurante
91790788502,11544,lenhador
22314517617,955,mochinho
10397928840,2575,heroi
83286067826,161,heroi
10363401975,421,ladrao
71587587787,818,figurante
49792095145,557,ladrao
77340276110,553,lenhador
81120289775,11544,heroi
84796636423,616,lenhador
45823598856,176,assassino
65208408009,9532,assassino
96112418619,24,figurante
35591754010,1429,ladrao
70055539798,176,figurante
67314055463,670,banqueiro
82492697542,11544,mochinho
57360780798,553,figurante
43964826560,10625,assassino
45570533675,557,mochinho
72915935413,2575,mocinha
24087535539,65,mochinho
87914814886,4247,heroi
22590343054,9506,figurante
51834038675,557,heroi
28580620680,1574,lenhador
28394935958,4247,mochinho
32046245616,1900,ladrao
28885903116,120,lenhador
89597331977,9741,mochinho
72303466273,1809,assassino
67992403662,11081,assassino
98950784747,8920,ladrao
36832308348,120,heroi
99457440636,17774,lenhador
70969278347,302,mochinho
60062984970,121,assassino
70427294603,9476,figurante
88312266163,10992,heroi
98408353731,12211,mocinha
24183518846,1809,banqueiro
74196316143,2841,banqueiro
54339818814,98,heroi
41528011031,693,ladrao
31285435293,6466,lenhador
86928682046,243,mochinho
15711809713,4247,heroi
86752504131,161,mochinho
45879082800,14128,ladrao
67483700518,671,mocinha
64289811251,10590,assassino
25098716330,10590,assassino
85556235069,14128,figurante
26251856296,2841,mochinho
67579724830,9373,ladrao
74349935741,10867,figurante
56158954568,670,heroi
37768209242,2059,heroi
82378852161,1647,assassino
74298703173,121,ladrao
45353514660,869,mocinha
66163264543,2575,heroi
86033668848,121,banqueiro
17430386667,167,heroi
55756767951,14128,assassino
99926108999,302,figurante
91198543418,1809,banqueiro
57517328977,9532,figurante
51979004788,10567,figurante
12550268019,13654,mocinha
77862063410,167,banqueiro
66265503838,19457,assassino
37078645598,12211,mocinha
97999144720,10559,mocinha
75362548087,10590,assassino
30238286001,243,assassino
98824225489,421,ladrao
71063974640,6466,heroi
51515512918,17774,figurante
35449688069,1824,assassino
38658606058,1824,heroi
15690638649,869,assassino
46916127578,77,figurante
53423371265,1809,banqueiro
86189555614,2067,banqueiro
71638813214,120,mochinho
69646643321,243,mocinha
94175824727,553,mocinha
72690673226,24,banqueiro
90545823126,4247,figurante
23258815270,670,heroi
51033428243,1900,assassino
26894675610,1921,mocinha
41975976857,9532,mocinha
43832304238,2841,heroi
58909342137,322,mochinho
40231431506,121,banqueiro
91577446328,14462,mocinha
11075287819,508,heroi
78379091530,425,lenhador
27126965973,122,heroi
65211628807,243,banqueiro
82954467537,4614,heroi
81356166455,1538,figurante
84069820395,17774,banqueiro
86122903682,98,mochinho
93614082355,672,mochinho
84086428174,421,banqueiro
41352508979,77,mocinha
98575348582,10867,figurante
42063832340,161,mocinha
99047383149,65,ladrao
86143399696,2048,ladrao
38797550170,1921,assassino
14044808625,768,figurante
75429944781,1900,figurante
53306986796,2114,ladrao
62790840084,2059,ladrao
12107105302,10625,banqueiro
85084494607,652,heroi
29338341378,9833,banqueiro
59022094320,768,mocinha
13297402497,9506,ladrao
73430062261,557,mocinha
10557385009,9373,figurante
10288264075,13654,mocinha
21485226744,2067,lenhador
71245377092,1538,mocinha
94747673220,4614,figurante
46699242437,818,heroi
17676571048,11544,figurante
62588976120,557,figurante
83094637995,9016,mocinha
34326386260,425,banqueiro
38860238178,768,mochinho
57213621793,243,assassino
96858677457,869,mochinho
31564275845,14462,banqueiro
11192031491,1433,mocinha
94887676638,818,lenhador
10505675443,98,ladrao
48252548039,1809,assassino
63956944953,1900,heroi
46378384662,24,mochinho
60561071490,24,lenhador
40174345581,9741,mocinha
29151143943,13654,assassino
11108224869,9373,ladrao
45741714722,616,figurante
39184600308,65,ladrao
35203088000,10647,mocinha
26231363534,129,figurante
55865098318,14462,figurante
46386144727,70,mochinho
19599602441,1921,mochinho
23161620415,1574,mocinha
86386961119,120,assassino
