pessoa_CPF,ator_CPF
80292419379,48181506284
74222110405,56465229127
69282855386,80306243771
96508755567,91345193848
33820033877,46594124435
11686468140,10713357191
98713897167,37911232522
15156428823,54252793142
54320221380,51458562537
71304516305,42494510336
42786428556,65295918185
32319253183,11770674715
24846688702,34045272786
75274270845,70554950022
40216423049,32432429477
58793863664,46728366393
44288854453,16941446371
36745371389,55527575452
94974921600,42066356255
20021892700,74856187999
18739408146,53468453550
94511632916,64304636961
89187875034,77587355425
62585033907,66133935672
85902988776,39325355664
64957979904,53092127932
18442153148,26616704194
96846743285,84525111693
23558886232,54525764901
52922070240,25799415733
61761936253,60553402421
16546058389,17085626212
67335248728,42500993969
26375244083,86467561041
39237793931,93431077623
71116080046,54300325178
31036634875,53596960015
57972178897,11445053190
16532707671,94555320214
24770765420,36823371301
66082805032,37395273744
68085331807,61758415672
78629479429,56802969806
61849808813,57387213254
59509369802,49439773094
15371005970,93272251763
79377952624,45542530171
42382721454,13635024737
80492140262,75320479777
80744525538,59457080375
70129577198,94807116749
14478561739,64859680598
79702702913,54901431140
28690579591,30330513665
43818972990,92045531138
10361990662,25644276738
37786637481,65217371883
30519941742,80778527923
61288267401,71506514591
27141870927,66055563417
71854402789,51413149578
62710811151,34776257136
48700510410,95304519849
60275251812,99572040732
31485717063,32130597579
28745081946,11816991626
98672546942,28534533767
15011234836,41739838703
19495565016,25746484599
78926937817,81419909252
18140038614,21254284677
75206826629,90140536634
37325290103,74817696944
79088661424,76995854536
49352666694,60526816873
27884855195,87157602269
38173343181,82878061547
87246513853,61806701797
42503413434,86173124500
77728840774,86266177381
42552938509,30307726669
30868225487,66191030402
87801724024,43260523476
88891586140,19854648105
84230981297,77121902483
45898173572,30432177344
21656586812,48981217211
28280514138,97157412764
21680746887,20358313663
71756988746,98772544885
27673945956,59165748288
10360255255,83284665676
11836460093,26525191082
89492540673,69993901941
52734475423,14410738309
92615178001,71766616372
95705841295,65667034480
28690958519,67499222033
78770487538,27123029514
15451722134,25476227219
84697305475,31319872796
40753560045,35172535557
15486282045,89994470745
44267652499,72834897377
74507694497,86595670776
38918458988,24019203481
12538110935,98825097820
17477901048,15181653096
58769178058,81031004209
41128523860,33739389985
47845668826,79924090198
65875866431,17613932295
54571608293,90435596008
52283204455,86996566893
61823276189,98526858185
99062800407,31930355421
35958875531,88270439516
61197959757,80028131661
85271522650,11824877000
39513721947,25289753266
18633339893,52813843247
36941605864,14790509432
93181209183,98321385175
60051204809,18640560645
59869580330,37108361892
37169719678,72010317531
55923742797,58694460603
98749071380,81132010805
73380815834,65689186464
48177335939,45098021598
84748459719,39254995127
39312167115,28506670463
61333359002,66150613853
14713877668,18912470429
38988860057,48215315654
70567686011,99394365684
93120456430,38113730965
53039935734,97653773731
47586692766,92012492862
41918192147,49792095145
26242923384,28884938059
91004679858,36095044868
74353959441,13825730705
35440708681,23902815540
26192759170,73378359946
31265587067,77167543695
83721434307,91256846537
69205339539,88244456702
50812869040,57891337939
27469810221,71472639143
69549602260,51005392380
47075198015,22978974705
75625951439,32247866860
80619096940,44138719720
80846820860,87632902231
26983934261,51990642469
96704462509,19787463940
35832667539,20173434467
74542732771,76131047013
59429451739,39374261778
64084975111,16006120685
30490762857,54157708659
56156861588,16395169792
54386886232,33969126093
11778816143,46659724274
15201967095,73568929181
92349256904,51735867627
70507374286,73927994962
78770555136,81306702318
85071566010,49386305677
48055836752,94938811645
73482221074,32626048542
19428653296,52308418480
36945618527,78535649508
75162802446,50197731161
19763557496,99561064578
11130428546,47842226638
13180362823,63637653296
48196055826,86066905584
74984188408,37110075212
44669443500,36696126142
31977160218,58663831368
87150849298,26414867807
81307452731,77863584744
95446735333,43434438636
13149504638,93407461188
11292335390,24411640137
62361466039,62079480649
75656280616,32958156901
30503761314,90964516330
15520893597,60785409671
18579443861,68327528348
43998449700,62790840084
60378953149,12959056696
23627596008,31541669554
21756393732,78924034639
58220931880,67654294421
71821813041,35126139002
41702932324,13777774421
51370419091,19161991446
74946259406,11303271015
46090668206,97458274266
70999524680,87636653548
91143195470,62529708285
85423917582,91016736712
92609057600,52444984800
86659826724,68112991703
15000792546,77569463298
36128696368,78965992399
27594155515,71448936820
30324629043,21746365105
28840820546,60755274641
60018314306,71489754931
19486633975,20272673171
17005873947,32892878582
95408897613,79137770402
50524098124,27410860877
62253669075,55560851175
15903648853,21711515523
33257600305,60407557951
10130560088,44562044697
55712398147,56090282835
87877125594,58770289784
10903294824,17220511713
68117871067,66051382637
11760439189,47730431111
32292680422,48854647321
94148219774,28098201717
54246573677,51005392380
51401903260,19668954324
43689150388,83203986402
18878586341,16531971028
26192928086,47128119044
80972353022,16918247000
76800280561,13215654054
52375034952,92955408966
38095148483,82662216805
85408633185,34577563290
59635629724,86058254839
83935124075,28930338048
37709759224,72839743277
46337906419,72762480839
48153670734,79840419901
46732316587,17696807563
90748534038,97018491181
18721800710,35641359077
64825717909,27362991305
43368647408,78776047408
10629697119,20656902073
11749736269,86773379378
60054912906,64227762567
36344142604,46020875461
83798755765,70124846477
54921479792,97956469921
62523811673,94931782698
22924992693,22138746834
74053662545,96255924179
91914925472,56681424637
65669934424,51557633493
30730220488,95029142664
10934993924,55400211707
24704553795,80975415783
77721628431,60285090256
20565333465,13224490176
46659934619,77663006324
21152863255,74762197184
84989564896,28623180141
25416214000,82271052269
64105148043,65230940956
44391734194,84143732850
35229990273,43780262444
83172757718,14869843283
95177143691,66055458195
39561463031,20666733168
10037386371,54282978356
61784241790,69392158574
68570648059,31062414469
90358393176,45762952261
75241414791,73215131261
54372095451,90001794970
99031194504,45153517285
82610618838,86010175869
42427616961,33471068819
74175085207,75124074445
75236887937,65314917551
51835025951,40676733361
18842147444,89392151331
48846496557,13894565601
48447257465,84371237961
25624365650,72786547756
68191685717,54926508810
37246419892,12091011208
96031794171,37957817614
15663844706,32226151564
36945122356,50482169153
14731525305,78694237753
42068910064,22097884657
72728753281,69105297071
18197634176,18153976863
18810430388,47149025217
90281589695,73568929181
67532141846,17740533536
30024255145,51412700573
29600032843,24486882190
92758212206,27205837887
47432694159,42363356482
27872614087,74248933279
55917173559,78908303484
73231859719,44179381388
71269488893,14579075525
44317290354,49547469507
30303994255,34062019244
76923680440,37983810963
65193805084,29000126563
46639099510,12432866475
23603516955,60967514703
97158753575,46655119417
17616751126,11659841588
42682037282,23879060932
75987171855,18569250582
23784183708,89630804576
20582344075,88559379677
66805378891,42134702772
66669890754,70526472821
63814823396,86102414453
73675673280,21778816040
50917268194,81012211419
32797357765,74960700579
47312298561,97060886647
30277183320,13866205845
75160362932,95704884855
10455312997,46079992594
40007388158,86441870184
80489226507,59295604407
14062303503,14668288705
91549232970,65627121766
73619299713,41894240129
20494709430,58949514846
84791518668,90031991515
41697517803,11331202951
46411512274,41373285447
21682043962,33427316262
43988420828,36516229364
21426942318,80621619070
41617281182,33875488065
53698549804,84148031268
72495007635,15362555612
76745430722,90219871523
80182488203,75497696376
38790170879,88402746236
15535758248,18671187143
80406651773,78837641513
96855665114,23152499017
26404434704,38275807655
82960102975,62431347419
53734420170,68299942830
26973365757,51697947453
90707309712,76321595837
21311240273,42410524634
33477432450,45675698975
99488671012,15242814232
16084197676,94807116749
79704798775,74814483915
69197637318,79007082127
58509019603,64722177650
79021886216,83435294272
78058431493,75604776448
56311989874,86143399696
89927654685,54252793142
63868750796,76632334834
12192242167,77871787305
94875751784,33757749622
28506570928,86104526735
23353583314,42965785691
32601300657,55465231870
19985507570,58222886090
34351170113,76731761157
79454364781,42937246499
61958814304,21536015499
40652017139,65770244001
38969635764,39714933842
70446494393,37261427283
77236173643,54469112416
89824734099,24065161027
93336733456,95571609170
23225648211,14606774571
73156463069,48872656415
90405047335,91437334724
62200665544,98526858185
83140413068,73753093177
72082515495,89617156527
73758068143,32454670895
77368557071,96857377799
81021409722,84711748682
17827672355,72312796679
56870202036,59099714067
88945544062,44446273229
27184912602,54087325558
22028338396,63830966100
83011345418,65363310019
89128183219,98215947954
29069832577,18778897731
36682779470,31062414469
18355523372,56132264043
21981878399,53088619466
33183156140,75307297728
71896949339,36679338300
90541361706,38525458612
91864294242,68142646871
98032741271,68954173550
83381532141,59753133251
11625676037,27722282043
44983241329,52706382918
36671891674,12499647116
98129854553,31237264359
70647845701,55018479289
99451263634,21776524070
72558236406,39821657781
90460132018,67258402693
24218348804,56298424334
87371232873,52283204455
41086178005,90162260833
18261755339,95692854837
16442855025,59575830974
56045748129,95819273113
34874236296,60407557951
47803593986,14558374567
35289460452,70608427515
91484908105,81076365163
20641815139,45675698975
24909309610,83596178850
94146783830,38833874840
82154338633,35968141893
56466710138,10054290478
57405770522,11956730306
50905360264,63701196017
22890767929,82008991962
56254604358,91543042759
58041426566,38979194560
90143855073,98557042535
49511980806,30563584358
17265894832,14768649781
73520136039,26932988570
96145504776,63385257719
18959233562,87003333017
90206466681,55311918272
93669922769,86467561041
83164098499,20922621152
19935160668,10357695388
80361585234,33737337970
16658210804,80959629044
25629049281,31757717439
33134858424,74838817668
62117529771,77399998266
10874544540,17879320455
12380177631,10474185034
33779897419,13043128720
80109287003,28674448484
61888950895,53359414787
69413752717,79535504017
49442637802,11818951004
12969472186,99711712308
40282107120,19685539730
91909219019,72417061953
39521464162,36464310926
70284561847,54357731894
38310018853,38764144090
47535595226,38513672073
48597729433,47868147619
48592187479,44812548278
84129778470,39991819953
33395942995,74035999299
11214303812,96502870533
73060457039,67787100152
81605600025,64339031658
88513168895,93037887319
62425027695,12524662882
50909622754,14352010974
69535237641,90141102120
76225791357,36351484185
38856018299,23559517663
91145300574,58837824123
49789574713,65890941031
60036123296,14602900457
68052645157,30441901996
64594020836,86005563528
13006005644,88710723093
48957137478,45168208512
87257799252,70423196612
63282781901,30307726669
80385036744,71440602517
60017259623,21577774168
19560938169,67714422724
57249100741,66938633906
83390041754,14406643449
15328638260,96829433226
34381651240,75916199390
68173869723,29170401634
76890986051,11462861066
56388337309,38753560027
79860741877,35153292475
31627951424,84043883266
89676829421,22406841624
33826407569,38041585570
97510442978,12437290896
80494690444,75042735006
59766091566,84453603298
41623290208,52879439240
50876174951,48790590456
30558005803,65763098359
49051577050,54014275278
82064664950,13787068105
63787175535,42607110210
67748284877,13193532473
15732228204,33206934274
76157971566,28831884692
75117172872,12312710332
82019437849,75902229935
41255615211,52461553332
59752805343,59533448474
28397498661,93897565790
17487462659,89818042216
13363174096,62243963485
52550944242,61375981593
75045890812,34350546831
38319459318,49746193892
35929384132,41711026012
62061558684,52027106061
43708621812,21297440531
21776107129,56689928562
51735120389,92110558231
99992187312,27737246035
80139400802,21321267336
88593450581,66695751519
47838395329,67401592354
63184520118,95761159098
66149620146,51743568503
94611641522,65174564903
93567809023,92418610223
42352286256,81657663714
42861117707,89393934033
15403628003,20369939185
98591793378,81479204575
20581110054,46659254335
13954080965,94020729286
20900259005,80941844007
43379517283,91928150463
38319459318,63094770880
25714754450,60357475998
12250211131,50330235409
52633550516,79062282878
92241248546,87983192715
98818778079,85452402539
42171060591,10612741847
65683823978,12340561644
30441351416,78411184520
81294268008,68242958075
99216373322,92884255698
31459885233,72117376694
26388177776,78334561025
89921034366,10618557946
93112298577,94468371204
16825723322,74247177089
15852928313,98477970509
45528049706,21383320288
69999888702,12432866475
16797213688,60947070762
50013691488,52804488686
21425310584,27454523510
94195976416,22592864999
61707821273,75083999690
68609388513,73828365546
45110823056,88733731094
96252667103,31213293754
63433284453,89242754653
16627744503,13131017888
53315183599,83094233357
62597578305,81484370904
90213158105,44671381589
90390427670,33284684888
93881842292,45938107011
51590658899,14556050381
49508832748,60468652823
54899876873,10271243830
12159385896,77415358106
91806557276,90810833295
17962555740,70608427515
71364952600,22424918951
21947074338,30064223593
82394203139,13840191609
51604449741,66251803959
21828050396,82788306606
53867268323,68580046192
14429882349,50839114831
77140945204,63966381398
87279544234,10676763740
49096983763,59234648946
63895625312,76897902956
38259093573,75456009913
19060116597,53226958510
71241380853,52341952024
29118815965,49895841583
98085796744,41880111186
49880825102,76131047013
14455936130,97979314001
39096746804,75165483457
22438373044,71520744412
31542712876,11122399940
64489386428,98414427256
40761137163,23702777743
60356378430,51984978018
47374996866,17303791074
83165686074,86637447388
63181030329,54028557201
34344213768,98103130025
93402078235,58358456960
28505434388,51133167937
63229834603,79320314668
38555433654,91634152202
28029142491,36591499211
89240140111,94497187911
98574838135,88337614565
10216797242,86168149428
71951041210,76225180537
33223129612,54813296746
16326960120,23286612809
16822797092,72866728813
23688219005,68337590270
75241414791,54706919505
11504285309,55807213817
14550749915,35373529122
24044377558,11070792614
43953614121,23146641471
48173486245,70499660783
14983653345,64508868046
61868065778,96528992451
43660688909,43218288851
11361382160,42629406970
39330656918,25948029923
85036671341,91741304054
37293946522,65666011207
19010710779,40502716323
90200455746,70735548099
12860093095,35255035106
86394897502,95232956489
25408040158,57470859654
80233263688,12406602686
53213257711,37038225055
61301462611,16325713872
82342937087,49746636690
63984218191,41386756381
52413715484,21606986172
32541553734,72839743277
92398755796,70114047982
44675453080,94661748793
49333966947,62499332377
33425735264,51532549250
89162711814,19727455937
46691271171,80546642417
56089554818,41864260948
58500386733,37190280140
88166991768,41504417669
82013240101,67315314896
47825267591,58896200869
66805323914,56544790820
74725320148,30703108572
62933634334,12260474679
64596949855,20642359419
68780168040,36606522190
73924777927,84399154241
88578795040,32397928843
70671074501,41962073052
16900421372,92798179394
95622754999,28770894055
16834292317,60110388531
54089335035,86372915769
81313616581,61080626336
49740680790,29896364352
20368541385,94596455074
59996488632,61368642895
83742657196,42446958345
70547881486,25309234948
37834612806,62123103313
26194048671,49204264548
99506786946,43060716519
71788559345,58161888114
13250088196,49612079125
74263021772,31745342155
39958938231,31837668070
55778231860,17893509173
50454081664,69215594563
44064458426,10494354476
68301102245,91527037652
96032644164,55427383850
84531201380,86633134502
27452632994,80551818685
97097860334,33618899303
72587018337,30897972855
55810966432,43918228655
44568927858,33511460580
29623714936,91565945859
61529272257,17847780041
50418883319,39285088887
47920522530,34925008088
51465908536,31299253820
31960026601,97224252968
13519808231,70554950022
48169608610,46392696683
23229860863,43832304238
94207222546,72742646259
77999515577,97572289142
48622764075,92831511613
17943878029,64125932601
32080467907,43094025189
75728082778,97729290752
70884516402,10183965877
70851288776,78165171662
20007859808,33939728123
97233060985,94939032044
51566156797,51005392380
30762542037,81306702318
84913940156,11221848319
24742733042,64128206149
99418224716,16761266177
62918902937,83055619695
25777497265,30209103145
33314260629,95176724085
66463291397,83496026553
73231029652,23151498747
56154024478,20996083711
40939151013,55952106309
82580592599,69191551000
26002207121,70351098002
92971264033,30801906125
58274347803,95522854564
64156778906,42264412252
43934897133,23146641471
66735997122,66459997247
98150933267,53329377765
81918625897,27753582945
45241687786,33544957946
23835370949,46445537197
52070436999,98028600395
95478203688,17219319925
93738062891,73702165190
81688065127,57048810094
36298519503,89464550390
37041612185,97907138313
75263266955,54295904397
40697395373,16874393641
49396626659,54653424567
61964324153,90664782913
85862706673,31745342155
71538028177,17102504910
21314582761,97498843984
14701782502,93251337422
90119701837,33118417012
43228273403,75611397406
56595656206,78054660242
63755680535,52482335070
27738300613,74315225016
96225529327,41387978757
79379602492,61972443655
79814924530,70271101364
69665816214,88076954815
90882311974,62232354276
18694285710,39270727201
56469308069,96120371805
12015329180,95597430235
81528566029,51077704397
17469026316,18351625794
31063674072,84825873914
92534650594,35504011469
98721663122,27389757477
78752203332,45280952208
91557524214,17687812941
25382251911,51739041437
82387204135,40100290551
66544842541,39488469109
89951992596,34533892937
67868451655,99268010958
86139726538,31816430324
42685901754,64369781746
75928301316,79412397206
45959321066,39385279477
30345863097,46100124630
52878661783,40124331783
86351440262,90093515280
24858567460,46239795597
98199259552,45098352924
69705074355,45862764894
92024802545,56997339756
78588832150,70451676717
68305572910,69537475292
96030446747,66377377348
81640461744,47160854607
17850929565,16563568224
21137012361,76692284459
99179447942,80727517188
39456348284,17256861978
40323674520,18259214019
59087834922,70959616703
33330598186,15573446170
84178098092,97370078260
64133524225,10548338963
33257411148,63532052633
36073907119,74263170399
81885880617,16800319895
98844147065,52026563266
36928729143,43429104991
43849738407,87838769811
34044331926,39133185711
51045037784,26399414223
74400092785,73528565653
69293487530,46449959719
40474843736,85725991572
71063687519,66006550835
58917286265,22014016726
99978942165,23677653233
53300354272,26694653710
52721220202,24433095702
43696298965,48760927635
94758055915,45335774839
45323160958,96182233393
84038051018,15545126431
17530987831,75294177430
40086999062,64649721552
61635147816,52192921397
80536984822,55223823354
25824332740,51466233933
68947919139,14356093968
96603321616,48133650721
69050843621,32817020257
93523781847,76462800862
97785891540,80527524396
11068102104,10896631085
85490247433,78999584484
95611346428,39798793791
72611693958,17978271786
75887164810,84285245232
42212928412,72886280385
50614548138,89384077193
12120725222,26425001194
47549352835,31868638758
35308183793,54227902245
52166477146,77857527362
76181217994,73207380887
47470403386,52447137272
16413031039,39926963232
78672991077,51142128993
48919837444,93037887319
89782778384,73983318921
58199815753,90877738462
19080695666,21120171677
97630848622,17851623319
30082664165,30483654295
19368374899,61798843716
74341665668,30787780478
77961553007,89839440279
57814126333,14594171141
14074208825,87936972913
74640016703,76897902956
74894821062,57041972603
61827133578,44717258782
78802433284,60272027110
57384511158,84343251862
98221868610,29909334906
85781319157,36883932495
31500471206,13615933791
73679455367,27688382576
60049002199,55842904312
12410975111,28135183898
75963974497,91027936311
80174857039,75277448421
99040444887,57926243483
17255056992,10511960714
96818237476,72933371284
32508889845,18117316139
38857840121,33757749622
51833489350,50426923474
62414252993,39571031664
22032173651,90209497050
71063687519,23708480278
18202293918,93633138781
77214395619,90029927094
28194216617,10353503168
92958576993,92646264586
48052175875,62918902937
60750263322,53645001234
78837767967,94381982873
71670807153,79551722294
84469721922,82954467537
93528091820,67614309457
87533007857,47358198630
47199266338,21192073644
84061442778,41500233104
63015035354,52697986429
48227870668,76271397460
85142429179,46791317061
60447821479,99831418284
33664524456,38060171279
27240899872,42909268313
87918932229,94818696371
66503870039,46815063975
45718444484,34948719792
54679610160,81023424721
84746530026,93079279420
29623714936,68021708543
86168512217,36096814896
61033141758,23768611745
45176808608,32085680311
50591787421,54079718555
47588152050,43136679135
89733415620,71939021986
19039816208,49170052773
58893244277,99695551732
84032095719,96550734381
89545716693,96790603768
84350213238,98606714388
44235800053,73431023337
49494519718,74873882513
10764967616,98909443979
65819152353,54777216271
91437334724,88652217606
40543578552,66752696061
73501509758,16465943268
70355818137,18995487214
26700448590,62611138171
22096515760,64796512245
81472348077,86072589488
57727575986,46688881036
59520515453,81153623399
65677825309,44627740523
30158805753,51512300365
56501006645,71287601444
98907311850,53359414787
26248648025,62363391338
40079463677,72577137341
22201133344,27229954288
96526302329,76407451909
81616255931,94089091965
91685950329,31279549145
92209122800,18344250766
64923096861,15830016747
36151708160,80084535981
35304119644,62769943040
99802601620,86242402761
54498104301,84222260850
79325321285,36057932512
44259393631,12229486729
33622086508,76578511103
33091468072,99724108480
38863353574,23073928746
55607186331,72960307511
74052994591,63299469710
47328448081,63698224476
37641167681,35303022978
71545409992,62760706543
20916761103,17687194008
69709480645,55921495930
40096089391,15049133037
48968550244,81828739187
69820015279,97393791628
49795412401,62180835842
94017975435,21037372825
90579525368,71321954895
57672569088,92749376814
51101989316,97494784933
69161182760,89994470745
47629760044,66367499701
64011995673,52134145722
98361333647,44441766182
18307876291,46556537829
29458358165,40740048670
84050144103,91897367619
48351536346,54059722356
98893612077,65655901013
78117136336,44554183792
33057112825,55411791472
70166638801,55382514184
92310256641,48813794308
62841047269,51806813292
98012650895,50081148014
71373730300,14226123397
29986067128,94628041873
99494852482,27932769308
13289493999,68759204779
97220873281,90779549231
11125051246,33245387687
89509475312,12897504702
73681862578,91702440321
35381709508,49796231688
25788984045,58674041546
28717016078,46119674468
80181898158,45540876885
88817389432,82915405097
95086835940,26354868053
92050119161,11335225333
47023357482,42965785691
66970933922,25054041478
91757452864,30190778838
50666918892,77664437089
24479758521,80631812542
45520844436,90882144755
89181474165,20942318090
30070121230,49894702723
35841819708,83836632918
93722360765,15544237402
30380495972,16608445483
25198521136,66334652023
75422502194,66728110833
78697685162,87656247496
13283260763,89640383350
60468652823,27561848298
94959429043,85794383082
82766515762,64608434035
41352810263,86187717890
34611297721,54371047416
50182239490,99130848154
47050687891,84399536816
60647697593,17855475372
72663429245,55540136568
88322621203,92256767013
11127223846,32258877768
61664571302,81213190642
18303518908,19184556990
72125366607,83505381356
47402947373,79658547017
64708187908,61343073017
51427069767,97323936741
46751659520,93948170305
28016024621,65327387457
36574714724,58748902662
13331215477,44004803366
83806090524,52693425040
45098227654,59762531702
78956784026,87102582461
65116809923,10126250167
66206521383,33509241125
51456975802,25948029923
78365638233,98079205371
33995913805,82736594167
38587404197,69996402309
86314972329,43404050799
21050301146,91615456058
15373308810,42654805629
42910586095,98397295252
25046233678,68907990397
76978281613,36853109740
74073838576,58785207197
22239410103,62090201667
59767714017,43953240235
95666366117,84782996483
87505237823,50914677550
26107241449,80558714678
92534650594,76169679554
33419380285,31743788037
12138903084,59327774560
86897040543,16006120685
33895785038,23882201040
52513028363,75287406069
46107034420,27670626964
36569939000,32525184915
63798013448,96059679897
53139554310,30291853118
41770759146,44592658645
74856882731,34306572002
83125965467,64307664440
19325702736,10969174122
28406512079,40453491160
66508066140,16662167482
76510486567,23742951018
47923325605,52597041746
75097577955,10312426780
51515512918,59063914296
76131561467,26709819748
65304021804,76284335009
87186011302,20878137771
90706470569,34749272974
31010766329,20358313663
36350016302,59724605523
52118763034,13775362245
51739753836,20408155512
34850539111,79995555563
94504094349,50025504080
89872111428,29452710542
69856696217,90853187314
58348096510,55785609276
69337159807,29014022125
82615603661,38315844886
12263623999,84087517994
15941648269,70649900867
52332763204,70937145399
59528837620,73711201025
67342636453,18607306066
55043048429,73627757618
49363488419,48915480120
25634045519,32772097908
59851167679,59510314303
37493864064,68552788094
47304076934,81594260066
49717959742,53945501705
47458010177,79861685300
20591646475,60741791409
71505279025,94782241898
81155604837,67643542246
42903158938,24448143926
52077568544,52793229015
56543876259,94077648447
39773329541,84317044122
31871428346,37783705629
67992837656,36137768993
12368703923,31817214567
45326196252,45057644195
84547112136,53810545349
53087111895,10255670478
80476117208,10690086043
41930047125,56030242332
52782802886,96450879661
77904274459,21410948456
16285161789,90445353737
40211944380,52150079812
36726738355,73080654250
41309302771,52938254543
88648281437,94056256302
24490278351,10174572982
15424905199,76977135643
13315878093,26863666277
76863172071,28301858567
28168331570,24411864266
40258503965,55615295459
50399886791,36535712707
26331073095,96760287429
89067245014,68198479669
60951553828,81862949005
31766041386,75665524720
34472937305,87216217139
70297935350,50164511473
33314650186,29668744591
11322671516,98789641764
31107814782,75120525332
88453777693,78231233799
46362082737,51724470104
72106065647,47690305855
19374144507,49604580118
97160785564,24971179671
66667642083,57147224759
66532216185,30625538057
86137888621,99849598081
97929019349,64096157942
60853702132,99296163115
85605122315,91290734667
30014095843,81657663714
11676075919,76514035929
88029384764,70319711694
79336919976,45457845192
10245381073,69890085766
46640212743,74773875139
25094018597,62323281191
76490303925,31306072650
80110124812,57550859840
70961908537,63830966100
99818960208,28765410001
48239670127,85712879839
27979856231,89076501804
73824251765,78064607896
82597851013,58899262508
25741496497,14168470531
32333105666,44305079885
45427799703,94436068185
39430176538,47149025217
20001934494,50081640947
35477634628,17537202826
63574137427,53128162470
86514240154,65945003319
78411184520,17728530616
70043814223,76947188540
76942884151,27383476021
70956065019,86229066410
66878574397,84237346404
74843583851,47969012141
95181298726,83681753233
62584866759,15933298915
90038857235,27653065854
36411434201,58537750701
74999588212,65627121766
98111721469,88380771644
10638048092,76274388477
14558340841,60613733721
32446962944,88120463443
67843758307,40123496931
68401877826,28012443523
80289291424,98664861236
62441126660,82094079270
31480145047,84352181090
84679974549,76277307594
98253272026,81602341095
91831760688,57659653904
77775684634,87850064753
84927942506,83286067826
77087513665,76236833764
23089569912,80368648510
20956462366,98870955028
33440225520,98248181685
22631029998,93499521094
71125802947,40334872887
89485633738,63272905672
17036496789,24591949455
41352508979,28248148323
74052994591,91666098635
62339336745,83203986402
71147969627,82657747985
74197776604,19176662979
26183289469,32202707370
86404844142,84173523380
21214700124,77808574065
28376173404,52389516839
35625065155,33364676310
94445153793,80794553306
40653274193,29769141983
75678600497,22290547246
80633572604,75993884671
48204476893,75727131586
24894755291,92258111055
99060495865,36456741345
89744378086,48863576360
62731397283,19610765489
57342677365,53127803599
48119005953,94282673281
85067173242,19176662979
54882945789,58732911971
18359648140,22436850454
88702215573,10179438402
64882597194,18325131457
47038774807,35293660828
43441212875,32868989130
14328591157,58734743208
53892663484,35136576972
76508791422,80921775787
34726422294,10896841617
53089414174,41117963430
93419409086,90949104680
90473356846,44070707778
67592678517,56024226709
96426003391,12016761325
90494088065,87156067499
97296139729,75266389312
43460425304,40039788257
32986025177,32762101069
35375955347,34877830999
33469315486,71289753827
89838852577,66416846794
11620949533,60938685900
29604149428,57415607374
96997112108,30419592686
30413443148,37451855982
85442197919,87297422995
12020731358,25329077740
29926321654,45280952208
29006482741,12067562928
76926566763,72324136011
46032481889,79490192157
44627909497,81346539164
32913035613,32218189232
65550261629,36584129734
31502075406,49075464995
96128028604,81067292184
58881756590,69834311748
18342013779,94142007464
44374255944,52411571106
36206438850,13649370900
41749851272,93928183289
91276934160,71677534684
27154358406,65557979419
96790603768,56439159553
76837516259,79872066181
35844739170,70658686565
97708192701,12073524311
72684030426,61133364260
30244115986,43258193367
52784470986,22435685433
95949976679,81067105823
41865673177,11685927445
99292879626,78998733533
42771145048,44944599070
70189502588,12272693561
14833568999,62191564913
34807372653,40343717094
85580570348,35222416878
65473840175,12983676805
18127337402,17963381267
77450501480,99258124210
80611056297,13466190636
70093423220,81789021113
21420363747,92418610223
28398391609,88228281126
29384464682,16800632434
60105554801,81445011724
98898257032,15604093597
53428860268,83812960992
55208979885,63613608002
23738090953,26694653710
80083858066,88566553542
43266242622,33317165784
34791642387,12043738441
50881500527,19093871606
79518716748,81595343759
58066142566,68789945562
70898741927,99581857695
89006417051,43037157144
39728492356,48822507600
35472346979,34824523495
26334676832,17927847116
57572078161,79817969444
76722200035,95594156475
77166059317,86076044890
59230789023,71843386634
63683341524,15101967003
14213070001,22679123491
17522062235,69135068409
18625830842,87349376484
83437857718,38259093573
56169571258,39454455057
65475403738,44695820245
17203905640,56838938243
10204719916,11127223846
74955634363,10128828728
32959570911,58285543207
80849800995,16693514261
25665770370,31148745957
95435492018,61447404308
58570565216,37384921549
24790974493,33296042388
72907007425,92552428072
64560524334,57995919742
52264841066,81332804681
72453477804,79924090198
66893143333,84441962886
79578801712,36694002710
92310210053,64018357188
86727313449,11096072082
48579427890,21559294294
93937542453,17265894832
24744876911,94666369259
52963479131,15191742867
53976177770,99416676435
44377383033,64348830859
76937383430,69927205620
64270276250,28897093046
92130756352,55132496179
31124945228,85367237816
57079194057,97417358765
85878601215,16289735556
22060617732,65655901013
42346749626,85524002351
69231763866,43978499199
55322020292,79910811554
14192415229,84441962886
95515401763,17729951439
17512138411,99411025656
62693338200,66376733797
69930104947,18502795636
78931808005,27357221813
71101816775,52664031425
71297828219,22324377087
92878929031,51410816108
14989346635,74015084260
60987649464,44044655169
48733222033,49297418337
23238539917,86227400543
68032256037,63133099573
21251873299,45096734171
39606015454,62904457964
26650481328,39098683224
21241006249,12046022972
92331736180,98284791436
41930779085,88182610976
17588563205,75523512729
28061890773,51114140563
54727424230,19086813075
74980471347,23333211500
97207739033,92571967213
45424940344,63018727797
38456397894,61168437147
18377031613,28343291984
55392763902,13866954058
19223051937,81828739187
25890616914,68550053455
56647964368,69280288986
98769996211,58614149961
82640526425,19426245248
65269958672,83487511399
21436392458,63618766180
92871339149,54791541296
49080634112,71510715877
20854977901,56955532379
82717567934,17274118268
57453880742,21813023922
